original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
1320182,132018203,Records,"Information Services Partner, Inc.",General Consultant Services,Records Management,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,48500.0,28536.0,"Information Services Partner, Inc."
1420004,1420004,Records,"Information Services Partner, Inc.",Computer and Information Svcs,Traffic Accident Sys Supt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,42000.0,6410.0,"Information Services Partner, Inc."
1320579,132057901,Records,"LRW Solutions Group, Inc.",General Consultant Services,Records Inventory,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,50000.0,10500.0,"LRW Solutions Group, Inc."
MPXX14000002,MPXX14000002,Records,Lili-An Elkins,Miscellaneous Order,Research and Development,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,29900.0,0.0,Lili-An Elkins
MPXX14000005,MPXX14000005,Records,Pace Consulting LLC,Miscellaneous Order,mapping support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,29900.0,23300.0,Pace Consulting LLC
MPXX14000007,MPXX14000007,Records,Richard Gouldey,Miscellaneous Order,photographic services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,5000.0,1380.0,Richard Gouldey
MPXX14000006,MPXX14000006,Records,"Technically Media, Inc",Miscellaneous Order,cataloging services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,30000.0,7500.0,"Technically Media, Inc"
1320183,132018302,Records,Tyler Technologies,Computer and Information Svcs,document recording,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1100000.0,675700.0,Tyler Technologies
MPXX14000003,MPXX14000003,Records,"U.S. Construction Group, Inc.",Miscellaneous Order,Photographic Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,5000.0,0.0,"U.S. Construction Group, Inc."
1120182,112018205,Records,VIR Archival and Preservation Services,General Consultant Services,archival consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,93400.0,34250.0,VIR Archival and Preservation Services
1420006,1420006,Records,Vanguard Direct Inc.,General Consultant Services,forms preparation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,2000.0,0.0,Vanguard Direct Inc.
MPXX14000125,MPXX14000125,Records,"Vital Records, Inc",Miscellaneous Order,Storage,2013-07-19T08:15:25Z,2014-06-30T00:00:00Z,181.0,3100.0,862.5,"Vital Records, Inc"
1120543,112054304,Revenue,AAL Acquest Corp.,General Consultant Services,TIC's for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,316000.0,201230.0,AAL Acquest Corp.
1120542,112054205,Revenue,"ARACOR Search + Abstract Services, Inc.",General Consultant Services,TIC's for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,495000.0,280645.0,"ARACOR Search + Abstract Services, Inc."
1420265,1420265,Revenue,"AllianceOne Receivables Management, Inc.",General Consultant Services,Disc. & Del. Tax Coll.,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1000000.0,0.0,"AllianceOne Receivables Management, Inc."
1320537,132053701,Revenue,"Consumer Adjustment Company, Inc",General Consultant Services,Tax and Debt Collection,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,100000.0,0.0,"Consumer Adjustment Company, Inc"
MPXX14000052,MPXX14000052,Revenue,Elwyn,Miscellaneous Order,Printing Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,15000.0,5106.15,Elwyn
1320638,1320638,Revenue,"Goehring, Rutter & Boehm",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,4000000.0,3972533.81,"Goehring, Rutter & Boehm"
1420071,1420071,Revenue,LaSalle University,General Consultant Services,General Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,50000.0,10863.57,LaSalle University
1320575,1320575,Revenue,"Linebarger Goggan Blair & Sampson, LLP",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,4000000.0,3860945.67,"Linebarger Goggan Blair & Sampson, LLP"
1420266,1420266,Revenue,Penn Credit,General Consultant Services,Disc. & Del. Tax Coll.,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1000000.0,0.0,Penn Credit
1420070,1420070,Revenue,Peripheral Systems Inc.,Computer and Information Svcs,Computer Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,145000.0,37056.0,Peripheral Systems Inc.
1120362,112036202,Revenue,Philadelphia Writ Service Inc.,General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,700000.0,310152.0,Philadelphia Writ Service Inc.
1320538,132053802,Revenue,"Pioneer Credit Recovery, Inc",General Consultant Services,Tax and Debt Collection,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,2000000.0,0.0,"Pioneer Credit Recovery, Inc"
1420021,1420021,Revenue,"Progressive Financial Services, Inc.",General Consultant Services,Collect Nuis Liens - KICK,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,160000.0,17342.06,"Progressive Financial Services, Inc."
1420267,1420267,Revenue,"Progressive Financial Services, Inc.",General Consultant Services,Disc. & Del. Tax Coll.,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1500000.0,0.0,"Progressive Financial Services, Inc."
1120247,112024703,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Collect Delinquent Taxes,2013-09-20T00:00:00Z,2014-09-19T00:00:00Z,262.0,0.0,0.0,"Revenue Collection Bureau, Inc."
1420268,1420268,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Disc. & Del. Tax Coll.,2013-10-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,4400000.0,0.0,"Revenue Collection Bureau, Inc."
MPXX14000235,MPXX14000235,Revenue,The Nyman  Group,Miscellaneous Order,Training Assessment,2013-09-25T08:59:14Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,The Nyman  Group
MPXX14000305,MPXX14000305,Revenue,"The Parking Network, Inc.",Miscellaneous Order,Parking Tax Study,2013-12-16T10:43:49Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,"The Parking Network, Inc."
MPXX14000239,MPXX14000239,Revenue,"The Rosen Group, Inc.",Miscellaneous Order,Job Analysis,2013-10-02T10:31:44Z,2014-06-30T00:00:00Z,181.0,10000.0,2250.0,"The Rosen Group, Inc."
1120356,112035602,Revenue,"The Tyler Firm, LLC",General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,0.0,0.0,"The Tyler Firm, LLC"
1120493,112049302,Sinking Fund Comm,"Atalanta Sosnoff Capital, LLC",Investment Advisor-Manager,Renewal,2013-02-08T00:00:00Z,2014-02-07T00:00:00Z,38.0,0.0,0.0,"Atalanta Sosnoff Capital, LLC"
1120494,112049402,Sinking Fund Comm,"Cooke & Bieler, L.P.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,54.0,0.0,0.0,"Cooke & Bieler, L.P."
1120495,112049502,Sinking Fund Comm,"DePrince, Race & Zollo, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,54.0,0.0,0.0,"DePrince, Race & Zollo, Inc."
1220364,122036401,Sinking Fund Comm,"Fred Alger Management, Inc.",Investment Advisor-Manager,Renewal,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,0.0,0.0,"Fred Alger Management, Inc."
1220408,122040801,Sinking Fund Comm,"Gallagher Benefit Services, Inc.",Investment Advisor-Manager,Renewal,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,0.0,"Gallagher Benefit Services, Inc."
1020453,102045303,Sinking Fund Comm,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Renewal,2013-01-14T00:00:00Z,2014-01-13T00:00:00Z,13.0,0.0,0.0,"Garcia Hamilton & Associates, L.P."
1120396,112039602,Sinking Fund Comm,"Janus Capital Management, LLC",Investment Advisor-Manager,Renewal,2012-11-16T00:00:00Z,2013-11-15T00:00:00Z,0.0,0.0,0.0,"Janus Capital Management, LLC"
1120496,112049602,Sinking Fund Comm,Lazard Asset Management LLC,Investment Advisor-Manager,Renewal,2013-02-18T00:00:00Z,2014-02-17T00:00:00Z,48.0,0.0,0.0,Lazard Asset Management LLC
1120497,112049702,Sinking Fund Comm,Philadelphia Trust Company,Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,54.0,0.0,0.0,Philadelphia Trust Company
1120515,112051502,Sinking Fund Comm,"Vaughan Nelson Investment Management, L.P.",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,60.0,0.0,0.0,"Vaughan Nelson Investment Management, L.P."
1120498,112049802,Sinking Fund Comm,"Weaver C. Barksdale & Associates, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,54.0,0.0,0.0,"Weaver C. Barksdale & Associates, Inc."
1020512,102051203,Sinking Fund Comm,"Wentworth, Hauser and Violich",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,60.0,0.0,0.0,"Wentworth, Hauser and Violich"
1320125,132012501,Sinking Fund Comm,WithumSmith+Brown,Accounting and Auditing Svcs,Renewal,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,WithumSmith+Brown
1020673,102067303,Streets,A D MARBLE & CO,Streets FHWA,Historian Archeologist,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,100000.0,0.0,A D MARBLE & CO
1320359,132035901,Streets,"Alternative Resources, Inc.",General Consultant Services,Alter Waste Process Evalu,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,"Alternative Resources, Inc."
1220525,122052501,Streets,"Boles, Smyth Associates, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,1500000.0,431194.28,"Boles, Smyth Associates, Inc."
1220313,122031301,Streets,"CBG Communications, Inc.",General Consultant Services,ROW Consulting Services,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,20000.0,2427.0,"CBG Communications, Inc."
1320628,1320628,Streets,"Clean Harbors Environmental Services, Inc.",General Consultant Services,Hsehld Waste Collection,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,170000.0,170000.0,"Clean Harbors Environmental Services, Inc."
1120324,112032405,Streets,"Contemporary Staffing Solutions, Inc.",General Consultant Services,temporary Staffing Srvs,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,325000.0,60765.29,"Contemporary Staffing Solutions, Inc."
1120324,112032406,Streets,"Contemporary Staffing Solutions, Inc.",General Consultant Services,Temporary Staffing Srvs,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,304.0,300000.0,1812.8,"Contemporary Staffing Solutions, Inc."
1320435,132043501,Streets,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call GES,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,1500000.0,0.0,"Dawood Engineering, Inc."
1220084,122008402,Streets,"Gilmore & Associates, Inc.",General Consultant Services,OnCall Gen Engineer Svs,2013-07-25T00:00:00Z,2014-07-24T00:00:00Z,205.0,1000000.0,88541.74,"Gilmore & Associates, Inc."
1120608,112060803,Streets,"Hill International, Inc.",Streets FHWA,OnCall CM & CI for Trail,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,128.0,1500000.0,108317.03,"Hill International, Inc."
1420311,1420311,Streets,"Hill International, Inc.",Streets FHWA,Delaware Ave Ext PR CM/CI,2013-09-01T00:00:00Z,2015-08-31T00:00:00Z,608.0,989818.34,0.0,"Hill International, Inc."
1220396,1220396,Streets,Jacobs Engineering Group Inc.,Streets FHWA,Traffic Operations Center,2012-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,1820000.0,410029.69,Jacobs Engineering Group Inc.
1120633,112063302,Streets,Jacobs Project Management Co.,Streets FHWA,On-Call CM&CI for Bridges,2013-05-23T00:00:00Z,2014-05-22T00:00:00Z,142.0,1500000.0,0.0,Jacobs Project Management Co.
0820621,082062106,Streets,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,ReStore Phila Corridors,2013-06-02T00:00:00Z,2014-06-01T00:00:00Z,152.0,0.0,0.0,"Johnson, Mirmiran & Thompson"
1120604,112060402,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call CM&CI for Bridges,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,128.0,1500000.0,0.0,"Johnson, Mirmiran & Thompson"
1120605,112060502,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-call CM-CI Svs,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,128.0,750000.0,3891.11,"Johnson, Mirmiran & Thompson"
1320436,132043601,Streets,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call GES,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,1500000.0,0.0,"Johnson, Mirmiran & Thompson"
1220049,122004902,Streets,Keep Philadelphia Beautiful,General Consultant Services,Anti-Litter Educ. Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,122000.0,32048.67,Keep Philadelphia Beautiful
1220465,122046501,Streets,"Kimley-Horn and Associates, Inc.",Streets FHWA,SIGNAL INTEGRATION,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,1000000.0,0.0,"Kimley-Horn and Associates, Inc."
1320315,132031503,Streets,"LevLane Advertising, Inc.",General Consultant Services,Litter & Recycling Edu PR,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,2690000.0,1219607.47,"LevLane Advertising, Inc."
1220523,122052301,Streets,"McCormick Taylor, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,1500000.0,390054.2,"McCormick Taylor, Inc."
1120445,112044502,Streets,"McMahon Associates, Inc.",Streets FHWA,Traffic Signal Retiming,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,31.0,350000.0,193847.71,"McMahon Associates, Inc."
1120619,112061902,Streets,"Michael Baker Jr., Inc.",Streets FHWA,Trans. Eng. Design Svs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,750000.0,136747.05,"Michael Baker Jr., Inc."
1120620,112062002,Streets,"Parsons Brinckerhoff, Inc.",Streets FHWA,Trans. Eng. Design Svs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,750000.0,0.0,"Parsons Brinckerhoff, Inc."
1020254,102025405,Streets,"RecycleBank, LLC",General Consultant Services,Incentive Based Recycling,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,600000.0,259603.88,"RecycleBank, LLC"
MPXX14000018,MPXX14000018,Streets,"Rockwell Automation, Inc",Miscellaneous Order,Drawbridge Engineering Sv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,30000.0,1154.99,"Rockwell Automation, Inc"
1220223,122022302,Streets,Stantec,Architect and Engineer Svcs,Northeast Incinerator Pro,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,350000.0,201645.25,Stantec
1220327,122032701,Streets,SwiftReach Networks,General Consultant Services,Telephone Notification,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,100000.0,84377.64,SwiftReach Networks
1220327,122032702,Streets,SwiftReach Networks,General Consultant Services,Telephone Notification,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,334.0,100000.0,0.0,SwiftReach Networks
1120421,112042101,Streets,"Systra Consulting, Inc.",Streets FHWA,Montgomery Ave/Amtrak,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,0.0,"Systra Consulting, Inc."
1120425,112042501,Streets,"Systra Consulting, Inc.",Streets FHWA,Willow Grove Av/SEPTA,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,0.0,"Systra Consulting, Inc."
1220336,122033603,Streets,The Nyman  Group,General Consultant Services,Professional Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,35000.0,2183.0,The Nyman  Group
MPXX14000262,MPXX14000262,Streets,"Total Equipment Training, Inc.",Miscellaneous Order,Crane Training,2013-10-21T14:10:06Z,2014-06-30T00:00:00Z,181.0,6504.76,0.0,"Total Equipment Training, Inc."
1020672,102067202,Streets,TranSystems Corporation,Streets FHWA,41st Street over Amtrak,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,180.0,150000.0,0.0,TranSystems Corporation
1020674,102067403,Streets,"Urban Engineers, Inc.",Streets FHWA,Del. Ave. Extension,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,434500.0,293502.93,"Urban Engineers, Inc."
1120610,112061002,Streets,"Urban Engineers, Inc.",Streets FHWA,On-call CM-CI Svs,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,128.0,750000.0,0.0,"Urban Engineers, Inc."
1220521,122052101,Streets,"Urban Engineers, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,1500000.0,286130.97,"Urban Engineers, Inc."
1220083,122008302,Water,"AKRF, Inc.",Architect and Engineer Svcs,Tacony Creek Stream,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,0.0,0.0,"AKRF, Inc."
1220240,122024002,Water,"AKRF, Inc.",Architect and Engineer Svcs,Wetland Design,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,750000.0,0.0,"AKRF, Inc."
1220473,122047301,Water,"AKRF, Inc.",General Consultant Services,SMEDS Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,250000.0,0.0,"AKRF, Inc."
1320319,132031901,Water,"AKRF, Inc.",Architect and Engineer Svcs,Stormwater Concept Design,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,500000.0,162687.7,"AKRF, Inc."
1320353,132035301,Water,"AKRF, Inc.",General Consultant Services,GSI Green Infrastructure,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1409289.0,167112.7,"AKRF, Inc."
1120508,112050803,Water,"AMEC Environment & Infrastructure, Inc.",General Consultant Services,Utility Rate Consultant,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,300000.0,46669.84,"AMEC Environment & Infrastructure, Inc."
1220474,122047401,Water,"AMEC Environment & Infrastructure, Inc.",General Consultant Services,SMEDs Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,250000.0,0.0,"AMEC Environment & Infrastructure, Inc."
1220054,122005403,Water,AMERICAN GEOTECH INC,Architect and Engineer Svcs,Geotechnical Testing,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,75000.0,0.0,AMERICAN GEOTECH INC
1320123,132012301,Water,"ANALYTICAL LABORATORY SERVICES, INC. dba ALS ENVIRONMENTAL",General Consultant Services,Full Service Environ Lab,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,200000.0,39955.0,"ANALYTICAL LABORATORY SERVICES, INC. dba ALS ENVIRONMENTAL"
1220119,122011902,Water,ANDRE C DASENT P C,Legal Services,Legal Contractor,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,112500.0,55406.25,ANDRE C DASENT P C
1220480,122048002,Water,"ARCADIS US, Inc.",Architect and Engineer Svcs,Gen Eng for Trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,1200000.0,0.0,"ARCADIS US, Inc."
1220272,122027202,Water,ATC Group Services,Architect and Engineer Svcs,Gen Eng Svcs,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,500000.0,0.0,ATC Group Services
MPXX14000062,MPXX14000062,Water,Adam Levine,Miscellaneous Order,Historical Research,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,30000.0,12025.0,Adam Levine
MPXX14000244,MPXX14000244,Water,Alleer Training & Consulting,Miscellaneous Order,Training Services,2013-10-04T13:04:46Z,2014-06-30T00:00:00Z,181.0,32000.0,0.0,Alleer Training & Consulting
MPXX14000097,MPXX14000097,Water,"American Trainco, Inc",Miscellaneous Order,Training Services,2013-07-11T08:58:55Z,2014-06-30T00:00:00Z,181.0,30000.0,6100.0,"American Trainco, Inc"
MPXX14000190,MPXX14000190,Water,Andrea McClenon,Miscellaneous Order,Photographic Consultant,2013-08-23T14:38:23Z,2014-06-30T00:00:00Z,181.0,30000.0,7125.0,Andrea McClenon
1320118,132011801,Water,Axys Analytical Services,General Consultant Services,PCB Analysis,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,35000.0,0.0,Axys Analytical Services
1220249,122024902,Water,"Biohabitats, Inc.",Architect and Engineer Svcs,GES Natural Stream,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,750000.0,0.0,"Biohabitats, Inc."
1220052,122005205,Water,Black & Veatch Corporation,General Consultant Services,Wrap Database,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,694665.0,34630.54,Black & Veatch Corporation
1220277,122027702,Water,Black & Veatch Corporation,Architect and Engineer Svcs,Gen Eng Svcs Trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,0.0,0.0,Black & Veatch Corporation
1320599,132059901,Water,Black & Veatch Corporation,General Consultant Services,Support for Energy Prog,2013-02-04T00:00:00Z,2014-02-03T00:00:00Z,34.0,488637.0,312675.59,Black & Veatch Corporation
1120225,112022503,Water,Blake & Barancik Design Group Inc.,General Consultant Services,Design & Communications,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,100000.0,45947.0,Blake & Barancik Design Group Inc.
1220256,122025602,Water,"Burns Engineering, Inc.",Architect and Engineer Svcs,MEP for waste water plts,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,500000.0,0.0,"Burns Engineering, Inc."
1220462,122046201,Water,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,Improving Office Space,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,0.0,200000.0,254566.69,"CDA& I Architecture and Interiors, LTD"
1220269,122026902,Water,"CDM Smith, Inc.",Architect and Engineer Svcs,Gen Eng for trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,500000.0,0.0,"CDM Smith, Inc."
1320541,132054101,Water,"CDM Smith, Inc.",General Consultant Services,Sustainable Organization,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,200000.0,144003.8,"CDM Smith, Inc."
1420086,1420086,Water,"CDM Smith, Inc.",General Consultant Services,Eng Support Svcs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,8095000.0,2241308.79,"CDM Smith, Inc."
1120112,112011205,Water,"CH2M Hill Engineers, Inc.",Computer and Information Svcs,Azteca Cityworks Mgmt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,200000.0,76247.57,CH2M Hill Incorporated
1220274,122027402,Water,"CH2M Hill Engineers, Inc.",Architect and Engineer Svcs,Gen Eng for Trtmt Fac,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,1000000.0,0.0,"CH2M Hill Engineers, Inc."
1220475,122047501,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,SMEDs Stormwater,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,250000.0,0.0,"CH2M Hill Engineers, Inc."
1220494,122049401,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,Trtmt Technologies,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,98700.0,320793.34,"CH2M Hill Engineers, Inc."
1320096,132009601,Water,"CH2M Hill Engineers, Inc.",General Consultant Services,Conceptual Design Green,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,500000.0,0.0,"CH2M Hill Engineers, Inc."
0920596,092059605,Water,CH2M Hill Incorporated,Architect and Engineer Svcs,Concrete Tanks,2013-07-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,795000.0,258457.2,CH2M Hill Incorporated
1420026,1420026,Water,CH2M Hill Incorporated,General Consultant Services,Strategic Communications,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,65000.0,0.0,CH2M Hill Incorporated
1220468,122046802,Water,"CLOUD GEHSHAN ASSOCIATES, INC.",General Consultant Services,Signage System,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,100000.0,0.0,"CLOUD GEHSHAN ASSOCIATES, INC."
1220257,122025702,Water,"CSA Central, Inc.",Architect and Engineer Svcs,General Engineering Svc,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,500000.0,0.0,"CSA Central, Inc."
1220214,122021402,Water,"CSL Services,Inc.",General Consultant Services,Flow Monitoring,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1500000.0,664880.0,"CSL Services,Inc."
MPXX14000280,MPXX14000280,Water,"Center for Watershed Protection, Inc.",Miscellaneous Order,Pilot Trash Study,2013-11-20T13:34:49Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,"Center for Watershed Protection, Inc."
1420220,1420220,Water,"Charles E. Day and Associates, LLC",General Consultant Services,Call Center Consultant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,209600.0,83600.0,"Charles E. Day and Associates, LLC"
MPXX14000191,MPXX14000191,Water,"Cobbs Creek Community Environmental Education Center, Inc.",Miscellaneous Order,Exhibit Design,2013-08-23T14:54:32Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,"Cobbs Creek Community Environmental Education Center, Inc."
1220570,122057003,Water,Community Design Collaborative,General Consultant Services,Lid Design Competition,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,200000.0,33169.41,Community Design Collaborative
1220470,122047001,Water,Community Legal Services,General Consultant Services,Public Advocate,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,45.0,0.0,0.0,Community Legal Services
1120167,112016703,Water,"CorTrol Services, Ltd.",Architect and Engineer Svcs,Corrosion Control Eng,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,359000.0,118020.0,"CorTrol Services, Ltd."
1420203,1420203,Water,"CorTrol Services, Ltd.",Architect and Engineer Svcs,Corrosion Control,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,750000.0,100350.0,"CorTrol Services, Ltd."
1120168,112016803,Water,"Corrpro Companies, Inc.",Architect and Engineer Svcs,Corrosion Control,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,55800.0,48588.1,"Corrpro Companies, Inc."
1420204,1420204,Water,"Corrpro Companies, Inc.",Architect and Engineer Svcs,Corrosion Control,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,750000.0,0.0,"Corrpro Companies, Inc."
1220261,122026102,Water,"D&B/Guarino Engineers, LLC",Architect and Engineer Svcs,Water Sewer Program,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,900000.0,0.0,"D&B/Guarino Engineers, LLC"
MPXX14000245,MPXX14000245,Water,Daniel Pohlig,Miscellaneous Order,Review & Survey,2013-10-08T12:49:31Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,Daniel Pohlig
1220235,122023502,Water,"Dewberry Engineers, Inc.",Architect and Engineer Svcs,Cobbs Creek Corridor,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,0.0,0.0,"Dewberry Engineers, Inc."
