original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
1120402,1120402,Public Property,Agnelo Gomes Assoc.,Architect and Engineer Svcs,Design Professional Serv.,2011-01-03T00:00:00Z,2013-07-31T00:00:00Z,0,52000,48971.2,Agnelo Gomes Assoc.
1120402,112040201,Public Property,Agnelo Gomes Assoc.,Architect and Engineer Svcs,Recreation Sites Alarms,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,304,32212,22991.6,Agnelo Gomes Assoc.
1220346,1220346,Public Property,Agnelo Gomes Assoc.,Architect and Engineer Svcs,Mander Playground Light,2011-11-01T00:00:00Z,2014-04-30T00:00:00Z,212,31500,28350,Agnelo Gomes Assoc.
1120403,1120403,Public Property,"Arora Engineers, Inc",Architect and Engineer Svcs,Design Professional Serv.,2011-01-03T00:00:00Z,2013-07-31T00:00:00Z,0,45500,42373.8,"Arora Engineers, Inc"
1120403,112040301,Public Property,"Arora Engineers, Inc",Architect and Engineer Svcs,Recreation Improvements,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,304,49805,21750,"Arora Engineers, Inc"
1320420,1320420,Public Property,"Arora Engineers, Inc",Architect and Engineer Svcs,Engineering Requirements,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,500000,109089.3,"Arora Engineers, Inc"
1420210,1420210,Public Property,Atkin Olshin Schade Architects,Architect and Engineer Svcs,Stenton Park Improvements,2013-08-01T00:00:00Z,2016-01-31T00:00:00Z,853,194290,0,Atkin Olshin Schade Architects
1120185,112018504,Public Property,B T Environmental Health & Safety Consulting,General Consultant Services,Asbestos Consultant Svs,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,100000,16300,B T Environmental Health & Safety Consulting
1020426,102042602,Public Property,Bolender Architects,Architect and Engineer Svcs,Health Center 10 Elevator,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,63800,0,"Schade and Bolender Arch., LLP"
1020428,102042802,Public Property,Bolender Architects,Architect and Engineer Svcs,Health Ctrs 2/10 Door/Win,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,0,0,"Schade and Bolender Arch., LLP"
1120446,112044601,Public Property,Bolender Architects,Architect and Engineer Svcs,City Hall Elevator Rehab,2012-08-31T00:00:00Z,2013-08-30T00:00:00Z,0,0,0,"Schade and Bolender Arch., LLP"
1020427,102042701,Public Property,Buell Kratzer Powell,Architect and Engineer Svcs,Woodstock Shelter Rehab,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,6479,2591,Buell Kratzer Powell
1020620,102062001,Public Property,Buell Kratzer Powell,Architect and Engineer Svcs,Pleasant Plgd New Bldg,2012-02-29T00:00:00Z,2013-08-28T00:00:00Z,0,0,23236,Buell Kratzer Powell
1220302,1220302,Public Property,Buell Kratzer Powell,Architect and Engineer Svcs,Guerin Building Improve,2011-11-07T00:00:00Z,2014-05-06T00:00:00Z,218,77500,54385,Buell Kratzer Powell
1320492,1320492,Public Property,Buell Kratzer Powell,Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,0,600000,38281.09,Buell Kratzer Powell
1320610,1320610,Public Property,Buell Kratzer Powell,Architect and Engineer Svcs,Impala Cafe Exterior,2012-12-17T00:00:00Z,2014-12-16T00:00:00Z,442,99317,52909.5,Buell Kratzer Powell
1020552,102055202,Public Property,"Burris Engineers, Inc",Architect and Engineer Svcs,Riverview Home Fire Alarm,2013-03-01T00:00:00Z,2013-12-31T00:00:00Z,92,0,0,"Burris Engineers, Inc"
1320423,1320423,Public Property,"Burris Engineers, Inc",Architect and Engineer Svcs,Engineering Requirements,2012-09-10T00:00:00Z,2013-09-09T00:00:00Z,0,500000,42918.75,"Burris Engineers, Inc"
1320418,1320418,Public Property,"CSA Central, Inc.",Architect and Engineer Svcs,Engineering Requirements,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,500000,171202.86,"CSA Central, Inc."
920814,92081404,Public Property,Cairone & Kaupp Incorporated,Architect and Engineer Svcs,Park Renovations DCNR-14,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,100000,59443.69,Cairone & Kaupp Incorporated
1320471,1320471,Public Property,Claflen Associates Architects & Planners,Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,0,600000,48780,Claflen Associates Architects & Planners
1220561,122056101,Public Property,Criminal Justice Institute,Architect and Engineer Svcs,PPS Master Plan,2012-05-01T00:00:00Z,2014-04-30T00:00:00Z,212,489061,480215,Criminal Justice Institute
920815,92081505,Public Property,"DePallo Design & Planning, LLC",Architect and Engineer Svcs,Tacony Creek Trail,2013-03-01T00:00:00Z,2013-10-28T00:00:00Z,28,0,0,"DePallo Design & Planning, LLC"
620388,62038803,Public Property,"Dome-Tech, Inc.",General Consultant Services,New Youth Study Center,2011-11-07T00:00:00Z,2013-11-06T00:00:00Z,37,23206,15000,"Dome-Tech, Inc."
MPXX14000020,MPXX14000020,Public Property,"Duffield Associates, Inc.",Miscellaneous Order,Title V Permitting Svs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,28790,0,"Duffield Associates, Inc."
1120512,112051201,Public Property,"Entech Engineering, Inc.",Architect and Engineer Svcs,City Hall Sprinkler,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,0,0,"Entech Engineering, Inc."
1220371,1220371,Public Property,Environetics Design Inc.,Architect and Engineer Svcs,BRAC Improvements,2011-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,537818,510197.05,Environetics Design Inc.
1320430,1320430,Public Property,"Ewing Cole, Inc.",Architect and Engineer Svcs,Engineering Requirements,2012-09-10T00:00:00Z,2013-09-09T00:00:00Z,0,500000,0,"Ewing Cole, Inc."
920846,92084603,Public Property,"Gillan and Hartmann, Inc.",Architect and Engineer Svcs,PFD Life Safety Improve,2013-03-09T00:00:00Z,2014-03-08T00:00:00Z,159,0,0,"Gillan and Hartmann, Inc."
1220381,1220381,Public Property,"Gillan and Hartmann, Inc.",Architect and Engineer Svcs,Design Professional Svs,2011-12-16T00:00:00Z,2013-12-15T00:00:00Z,76,56100,14825,"Gillan and Hartmann, Inc."
1320421,1320421,Public Property,"Gillan and Hartmann, Inc.",Architect and Engineer Svcs,Engineering Requirements,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,500000,18067.41,"Gillan and Hartmann, Inc."
920943,92094303,Public Property,"Gilmore & Associates, Inc.",Architect and Engineer Svcs,Landscape Architectural,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,272,200000,8000,"Gilmore & Associates, Inc."
1020417,102041703,Public Property,Jacobs Wyper Architects,Architect and Engineer Svcs,"SWAT, Bomb and K-9 Units",2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,26170,25317.85,Jacobs Wyper Architects
920623,92062303,Public Property,Jibe Design Co.,Architect and Engineer Svcs,Barry Playground Building,2012-12-31T00:00:00Z,2013-12-30T00:00:00Z,91,0,0,Jibe Design Co.
1320536,1320536,Public Property,"KS Engineers, P.C.",Architect and Engineer Svcs,Avenue of the Republic,2012-10-08T00:00:00Z,2014-10-07T00:00:00Z,372,74285.6,30776.25,"KS Engineers, P.C."
1220228,1220228,Public Property,"Kelly/Maiello, Inc.",Architect and Engineer Svcs,Zoo Small Mammal House,2011-08-08T00:00:00Z,2013-08-07T00:00:00Z,0,50719,13432,"Kelly/Maiello, Inc."
1320493,1320493,Public Property,"Kelly/Maiello, Inc.",Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,0,600000,60106,"Kelly/Maiello, Inc."
1220501,122050101,Public Property,"Klein and Hoffman, Inc.",Architect and Engineer Svcs,Renovations at Engines,2012-02-16T00:00:00Z,2014-02-15T00:00:00Z,138,135468,100175.5,"Klein and Hoffman, Inc."
1020383,102038302,Public Property,"LRSLA Studio, Inc.",Architect and Engineer Svcs,Landscape Architectural,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,20000,"LRSLA Studio, Inc."
MPXX14000223,MPXX14000223,Public Property,"Levine & Company, Inc.",Miscellaneous Order,Girard Estate Roof Repair,2013-09-18T08:30:47Z,2014-06-30T00:00:00Z,273,16991,0,"Levine & Company, Inc."
920701,92070105,Public Property,Oxford Engineering Company,Architect and Engineer Svcs,Environmental Consultant,2012-09-02T00:00:00Z,2013-09-01T00:00:00Z,0,250000,118330.11,Oxford Engineering Company
1320749,1320749,Public Property,Oxford Engineering Company,Architect and Engineer Svcs,Fuelsite Environmental,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,272,200000,0,Oxford Engineering Company
920804,92080403,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Poquessing Creek Trail,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,0,0,Pennoni Associates Inc.
1120646,112064601,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,CFCF - HVAC Improvements,2013-06-14T00:00:00Z,2014-06-13T00:00:00Z,256,0,0,Pennoni Associates Inc.
1320429,1320429,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Engineering Requirements,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,500000,56445.09,Pennoni Associates Inc.
1320640,1320640,Public Property,Pennoni Associates Inc.,Architect and Engineer Svcs,Fuelsite Design Consult,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,200000,0,Pennoni Associates Inc.
1220556,1220556,Public Property,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,PICC Security Improvement,2012-04-19T00:00:00Z,2014-04-18T00:00:00Z,200,282925,169503.67,"Professional Systems Engineering, LLC"
1020565,102056501,Public Property,"SMP Architects, Ltd",Architect and Engineer Svcs,Sturgis PG - New Building,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,0,0,"SMP Architects, Ltd"
1220426,1220426,Public Property,"SMP Architects, Ltd",Architect and Engineer Svcs,East Park Canoe House,2012-01-09T00:00:00Z,2014-12-31T00:00:00Z,457,249140,165626.64,"SMP Architects, Ltd"
1320474,1320474,Public Property,"SMP Architects, Ltd",Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,0,600000,35000,"SMP Architects, Ltd"
1120417,112041701,Public Property,"Schade and Bolender Arch., LLP",Architect and Engineer Svcs,Belmont Stable Rehab,2012-12-31T00:00:00Z,2013-12-30T00:00:00Z,91,0,0,"Schade and Bolender Arch., LLP"
1220530,122053001,Public Property,Schiller & Hersh,Architect and Engineer Svcs,West Phila Library HVAC,2012-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,107532,32375,Schiller & Hersh
1220413,1220413,Public Property,"The Gordian Group, Inc.",General Consultant Services,JOC Program Management,2012-01-01T00:00:00Z,2014-12-31T00:00:00Z,457,150000,0,"The Gordian Group, Inc."
1020397,102039702,Public Property,Thompson Mark B Associates,Architect and Engineer Svcs,Letitia House Rehab,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,0,0,Thompson Mark B Associates
1320503,1320503,Public Property,TranSystems Corporation,Architect and Engineer Svcs,Architectural Requirement,2012-09-19T00:00:00Z,2013-09-18T00:00:00Z,0,600000,36404.69,TranSystems Corporation
1320558,1320558,Public Property,"UCI Architects, Inc.",Architect and Engineer Svcs,Bldg Improve Various Play,2012-12-06T00:00:00Z,2015-06-05T00:00:00Z,613,157261,43813.15,"UCI Architects, Inc."
1220339,1220339,Public Property,"Urban Engineers, Inc.",Architect and Engineer Svcs,Manayunk Canal Towpath,2011-10-24T00:00:00Z,2013-10-23T00:00:00Z,23,195634.5,195634.5,"Urban Engineers, Inc."
MPXX14000151,MPXX14000151,Records,"1 Source Safety & Health, Inc.",Miscellaneous Order,Safety,2013-07-29T11:05:27Z,2014-06-30T00:00:00Z,273,10000,0,"1 Source Safety & Health, Inc."
1120575,112057503,Records,"Azavea, Inc",General Consultant Services,phillyhistory support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,10500,"Azavea, Inc"
1220422,122042202,Records,"Azavea, Inc",General Consultant Services,refoldering services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,60000,13440,"Azavea, Inc"
1420005,1420005,Records,"Azavea, Inc",General Consultant Services,mapping support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,0,"Azavea, Inc"
1120210,112021003,Records,Conservation Center for Art and Historic Artifacts,General Consultant Services,conservation services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,12405,Conservation Center for Art and Historic Artifacts
MPXX14000001,MPXX14000001,Records,Dona Horowitz-Behrend,Miscellaneous Order,Historical Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,29900,0,Dona Horowitz-Behrend
1420001,1420001,Records,"Ewing Consulting, Inc.",General Consultant Services,Records Management,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,199700,41550,"Ewing Consulting, Inc."
1320182,132018203,Records,"Information Services Partner, Inc.",General Consultant Services,Records Management,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,48500,12247,"Information Services Partner, Inc."
1420004,1420004,Records,"Information Services Partner, Inc.",Computer and Information Svcs,Traffic Accident Sys Supt,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,42000,0,"Information Services Partner, Inc."
1320579,132057901,Records,"LRW Solutions Group, Inc.",General Consultant Services,Records Inventory,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,50000,0,"LRW Solutions Group, Inc."
MPXX14000002,MPXX14000002,Records,Lili-An Elkins,Miscellaneous Order,Research and Development,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,29900,0,Lili-An Elkins
MPXX14000005,MPXX14000005,Records,Pace Consulting LLC,Miscellaneous Order,mapping support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,29900,20600,Pace Consulting LLC
MPXX14000007,MPXX14000007,Records,Richard Gouldey,Miscellaneous Order,photographic services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,5000,750,Richard Gouldey
MPXX14000006,MPXX14000006,Records,"Technically Media, Inc",Miscellaneous Order,cataloging services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,0,"Technically Media, Inc"
1320183,132018302,Records,Tyler Technologies,Computer and Information Svcs,document recording,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,1100000,0,Tyler Technologies
MPXX14000003,MPXX14000003,Records,"U.S. Construction Group, Inc.",Miscellaneous Order,Photographic Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,5000,0,"U.S. Construction Group, Inc."
1120182,112018205,Records,VIR Archival and Preservation Services,General Consultant Services,archival consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,93400,0,VIR Archival and Preservation Services
1420006,1420006,Records,Vanguard Direct Inc.,General Consultant Services,forms preparation,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,2000,0,Vanguard Direct Inc.
MPXX14000125,MPXX14000125,Records,"Vital Records, Inc",Miscellaneous Order,Storage,2013-07-19T08:15:25Z,2014-06-30T00:00:00Z,273,3100,352.5,"Vital Records, Inc"
1120543,112054304,Revenue,AAL Acquest Corp.,General Consultant Services,TIC's for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,316000,140205,AAL Acquest Corp.
1120542,112054205,Revenue,"ARACOR Search + Abstract Services, Inc.",General Consultant Services,TIC's for Sheriff Sales,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,495000,109640,"ARACOR Search + Abstract Services, Inc."
1320537,1320537,Revenue,"Consumer Adjustment Company, Inc",General Consultant Services,Tax and Debt Collection,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,100000,0,"Consumer Adjustment Company, Inc"
MPXX14000052,MPXX14000052,Revenue,Elwyn,Miscellaneous Order,Printing Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,15000,0,Elwyn
1120246,112024602,Revenue,Gila LLC d/b/a Municipal Services Bureau,General Consultant Services,Collect Delinquent Taxes,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,200000,0,Gila LLC d/b/a Municipal Services Bureau
1320638,1320638,Revenue,"Goehring, Rutter & Boehm",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,4000000,3256477.89,"Goehring, Rutter & Boehm"
1420071,1420071,Revenue,LaSalle University,General Consultant Services,General Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,50000,0,LaSalle University
1320575,1320575,Revenue,"Linebarger Goggan Blair & Sampson, LLP",Legal Services,Real Estate Tax Coll.,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,4000000,3202562.63,"Linebarger Goggan Blair & Sampson, LLP"
1420070,1420070,Revenue,Peripheral Systems Inc.,Computer and Information Svcs,Computer Consulting,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,145000,6257.5,Peripheral Systems Inc.
1120362,112036202,Revenue,Philadelphia Writ Service Inc.,General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,700000,104088,Philadelphia Writ Service Inc.
1320538,132053801,Revenue,"Pioneer Credit Recovery, Inc",General Consultant Services,Tax and Debt Collection,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,1000000,184212.47,"Pioneer Credit Recovery, Inc"
920843,92084305,Revenue,"Progressive Financial Services, Inc.",General Consultant Services,Disc & Bus Tax Collection,2013-07-01T00:00:00Z,2013-09-30T00:00:00Z,0,0,0,"Progressive Financial Services, Inc."
920842,92084208,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Disc & Bus Tax Collection,2013-07-01T00:00:00Z,2013-09-30T00:00:00Z,0,750000,0,"Revenue Collection Bureau, Inc."
1120247,112024702,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Collect Delinquent Taxes,2012-09-20T00:00:00Z,2013-09-19T00:00:00Z,0,0,0,"Revenue Collection Bureau, Inc."
1120247,112024703,Revenue,"Revenue Collection Bureau, Inc.",General Consultant Services,Collect Delinquent Taxes,2013-09-20T00:00:00Z,2014-09-19T00:00:00Z,354,0,0,"Revenue Collection Bureau, Inc."
1120356,112035602,Revenue,"The Tyler Firm, LLC",General Consultant Services,Writ Services,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,0,0,"The Tyler Firm, LLC"
1120493,112049302,Sinking Fund Comm,"Atalanta Sosnoff Capital, LLC",Investment Advisor-Manager,Renewal,2013-02-08T00:00:00Z,2014-02-07T00:00:00Z,130,0,0,"Atalanta Sosnoff Capital, LLC"
1120494,112049402,Sinking Fund Comm,"Cooke & Bieler, L.P.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,146,0,0,"Cooke & Bieler, L.P."
1120495,112049502,Sinking Fund Comm,"DePrince, Race & Zollo, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,146,0,0,"DePrince, Race & Zollo, Inc."
1220364,122036401,Sinking Fund Comm,"Fred Alger Management, Inc.",Investment Advisor-Manager,Renewal,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,0,0,"Fred Alger Management, Inc."
1220408,122040801,Sinking Fund Comm,"Gallagher Benefit Services, Inc.",Investment Advisor-Manager,Renewal,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,0,"Gallagher Benefit Services, Inc."
1020453,102045303,Sinking Fund Comm,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Renewal,2013-01-14T00:00:00Z,2014-01-13T00:00:00Z,105,0,0,"Garcia Hamilton & Associates, L.P."
1120396,112039602,Sinking Fund Comm,"Janus Capital Management, LLC",Investment Advisor-Manager,Renewal,2012-11-16T00:00:00Z,2013-11-15T00:00:00Z,46,0,0,"Janus Capital Management, LLC"
1120496,112049602,Sinking Fund Comm,Lazard Asset Management LLC,Investment Advisor-Manager,Renewal,2013-02-18T00:00:00Z,2014-02-17T00:00:00Z,140,0,0,Lazard Asset Management LLC
1120497,112049702,Sinking Fund Comm,Philadelphia Trust Company,Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,146,0,0,Philadelphia Trust Company
1120515,112051502,Sinking Fund Comm,"Vaughan Nelson Investment Management, L.P.",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,152,0,0,"Vaughan Nelson Investment Management, L.P."
1120498,112049802,Sinking Fund Comm,"Weaver C. Barksdale & Associates, Inc.",Investment Advisor-Manager,Renewal,2013-02-24T00:00:00Z,2014-02-23T00:00:00Z,146,0,0,"Weaver C. Barksdale & Associates, Inc."
1020185,102018503,Sinking Fund Comm,"Wells Fargo Bank, N.A.",General Consultant Services,Renewal,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,0,0,Wachovia Bank
1020512,102051203,Sinking Fund Comm,"Wentworth, Hauser and Violich",Investment Advisor-Manager,Renewal,2013-03-02T00:00:00Z,2014-03-01T00:00:00Z,152,0,0,"Wentworth, Hauser and Violich"
1320125,132012501,Sinking Fund Comm,WithumSmith+Brown,Accounting and Auditing Svcs,Renewal,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,0,0,WithumSmith+Brown
1020673,102067303,Streets,A D MARBLE & CO,Streets FHWA,Historian Archeologist,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,100000,0,A D MARBLE & CO
1220525,122052501,Streets,"Boles, Smyth Associates, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,1500000,350802.69,"Boles, Smyth Associates, Inc."
1220313,122031301,Streets,"CBG Communications, Inc.",General Consultant Services,ROW Consulting Services,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,20000,2427,"CBG Communications, Inc."
1320628,1320628,Streets,"Clean Harbors Environmental Services, Inc.",General Consultant Services,Hsehld Waste Collection,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,170000,101189.7,"Clean Harbors Environmental Services, Inc."
1120324,112032405,Streets,"Contemporary Staffing Solutions, Inc.",General Consultant Services,temporary Staffing Srvs,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,31,325000,51784.93,"Contemporary Staffing Solutions, Inc."
1320435,1320435,Streets,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call GES,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,1500000,21279.7,"Dawood Engineering, Inc."
1220084,122008401,Streets,"Gilmore & Associates, Inc.",General Consultant Services,OnCall Gen Engineer Svs,2012-07-25T00:00:00Z,2013-07-24T00:00:00Z,0,1000000,482721.18,"Gilmore & Associates, Inc."
1120608,112060803,Streets,"Hill International, Inc.",Streets FHWA,OnCall CM & CI for Trail,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,220,1500000,52892.15,"Hill International, Inc."
1220396,1220396,Streets,Jacobs Engineering Group Inc.,Streets FHWA,Traffic Operations Center,2012-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,1820000,141914.87,Jacobs Engineering Group Inc.
1120633,112063302,Streets,Jacobs Project Management Co.,Streets FHWA,On-Call CM&CI for Bridges,2013-05-23T00:00:00Z,2014-05-22T00:00:00Z,234,1500000,0,Jacobs Project Management Co.
1120604,112060402,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call CM&CI for Bridges,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,220,1500000,0,"Johnson, Mirmiran & Thompson"
1120605,112060502,Streets,"Johnson, Mirmiran & Thompson",Streets FHWA,On-call CM-CI Svs,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,220,750000,3891.11,"Johnson, Mirmiran & Thompson"
1320436,1320436,Streets,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call GES,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,1500000,64087.26,"Johnson, Mirmiran & Thompson"
1220049,122004902,Streets,Keep Philadelphia Beautiful,General Consultant Services,Anti-Litter Educ. Program,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,122000,0,Keep Philadelphia Beautiful
1220465,122046501,Streets,"Kimley-Horn and Associates, Inc.",Streets FHWA,SIGNAL INTEGRATION,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,1000000,0,"Kimley-Horn and Associates, Inc."
1220523,122052301,Streets,"McCormick Taylor, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,1500000,207428.66,"McCormick Taylor, Inc."
1120445,112044502,Streets,"McMahon Associates, Inc.",Streets FHWA,Traffic Signal Retiming,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,350000,193847.71,"McMahon Associates, Inc."
1120619,112061902,Streets,"Michael Baker Jr., Inc.",Streets FHWA,Trans. Eng. Design Svs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,750000,7045.09,"Michael Baker Jr., Inc."
1120620,112062002,Streets,"Parsons Brinckerhoff, Inc.",Streets FHWA,Trans. Eng. Design Svs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,750000,0,"Parsons Brinckerhoff, Inc."
1020254,102025405,Streets,"RecycleBank, LLC",General Consultant Services,Incentive Based Recycling,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,92,600000,69297.69,"RecycleBank, LLC"
MPXX14000018,MPXX14000018,Streets,"Rockwell Automation, Inc",Miscellaneous Order,Drawbridge Engineering Sv,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,1154.99,"Rockwell Automation, Inc"
1220223,122022302,Streets,Stantec,Architect and Engineer Svcs,Northeast Incinerator Pro,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,350000,171977.71,Stantec
1220327,122032701,Streets,SwiftReach Networks,General Consultant Services,Telephone Notification,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,100000,67702.8,SwiftReach Networks
1120421,112042101,Streets,"Systra Consulting, Inc.",Streets FHWA,Montgomery Ave/Amtrak,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,0,"Systra Consulting, Inc."
1120425,112042501,Streets,"Systra Consulting, Inc.",Streets FHWA,Willow Grove Av/SEPTA,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,0,"Systra Consulting, Inc."
1220336,122033603,Streets,The Nyman  Group,General Consultant Services,Professional Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,35000,0,The Nyman  Group
1020672,102067202,Streets,TranSystems Corporation,Streets FHWA,41st Street over Amtrak,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,272,150000,0,TranSystems Corporation
1020674,102067403,Streets,"Urban Engineers, Inc.",Streets FHWA,Del. Ave. Extension,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,434500,93941.88,"Urban Engineers, Inc."
1120610,112061002,Streets,"Urban Engineers, Inc.",Streets FHWA,On-call CM-CI Svs,2013-05-09T00:00:00Z,2014-05-08T00:00:00Z,220,750000,0,"Urban Engineers, Inc."
1220521,122052101,Streets,"Urban Engineers, Inc.",Streets FHWA,Traffic Operation Systems,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,1500000,85719.23,"Urban Engineers, Inc."
1220271,122027101,Water,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,Gen Eng for Trtmt Fac,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,750000,0,"AECOM Technical Services, Inc."
