original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
MPXX13000252,MPXX13000252,Pension Board,"Noubar A. Didizian, Md",Miscellaneous Order,Medical Panel Specialist,2012-12-13T10:10:13Z,2013-06-30T00:00:00Z,0,5000,4000,
1220410,1220410,Pension Board,"O'shaughnessy Asset Management, LLC",Investment Advisor-Manager,Large Cap Value,2012-04-15T00:00:00Z,2013-04-14T00:00:00Z,0,0,0,
1220410,122041001,Pension Board,"O'shaughnessy Asset Management, LLC",Investment Advisor-Manager,Large Cap Value,2013-04-15T00:00:00Z,2014-04-14T00:00:00Z,288,0,0,
1220167,122016701,Pension Board,Pension Benefit Information,General Consultant Services,Death Audit Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,12800,9823,Pension Benefit Information
MPXX13000075,MPXX13000075,Pension Board,Reconstructive Orthopedic Associates ,Miscellaneous Order,Orthopedic Specailist,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,20000,14250,Reconstructive Orthopedic Associates 
1220361,122036101,Pension Board,Rhumbline Advisers,Investment Advisor-Manager,Passive Index Inv Mgr,2011-11-14T00:00:00Z,2013-09-12T00:00:00Z,74,0,0,RhumbLine Advisers
MPXX13000080,MPXX13000080,Pension Board,"Rittenhouse Eye Associates, Pc",Miscellaneous Order,Ophthalmologist,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,1770,
MPXX13000253,MPXX13000253,Pension Board,"Robert Zibelman, Md",Miscellaneous Order,Medical Panel Specialist,2012-12-13T10:36:23Z,2013-06-30T00:00:00Z,0,5000,5000,
1320577,1320577,Pension Board,"Snyder Capital Management, L.P.",Investment Advisor-Manager,Small Cap Value Equity Mg,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
1020610,102061002,Pension Board,Stone Harbor Investment Partners Lp,Investment Advisor-Manager,Emerging Market Debt Mgr,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,0,0,Stone Harbor Investment Partners LP
1020610,102061003,Pension Board,Stone Harbor Investment Partners Lp,Investment Advisor-Manager,Emerging Market Debt Mgr,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,304,0,0,Stone Harbor Investment Partners LP
1120518,112051801,Pension Board,Tortoise Capital Advisors ,Investment Advisor-Manager,MLP Manager,2012-06-30T00:00:00Z,2013-06-29T00:00:00Z,0,0,0,Tortoise Capital Advisors 
1220566,1220566,Pension Board,"Trueballot, Inc.",General Consultant Services,Board Trustee Election,2012-06-15T00:00:00Z,2013-06-14T00:00:00Z,0,60000,0,
1320219,1320219,Pension Board,"Weinerman Pain & Wellness, LLC",General Consultant Services,Co-Medical Director,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,50000,34250,
1220102,122010201,Personnel,Active Health Management,Employee Fringe Benefits,Disease Mgmt/Wellness ,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,400000,0,Active Health Management
1020219,102021903,Personnel,Aon Consulting ,General Consultant Services,Benefits Consulting Srvs,2012-07-09T00:00:00Z,2013-07-08T00:00:00Z,8,250000,125000,Aon Consulting 
1020407,102040703,Personnel,"Caremark, LLC",General Consultant Services,Pharmacy Benefit Mgmt,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,2.03E7,20300000,
1120593,112059302,Personnel,"Fire & Police Selection, Inc.",General Consultant Services,Develop Civil Serv Exam,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3500,3500,
MPXX13000126,MPXX13000126,Personnel,Imx Medical Management Services,Miscellaneous Order,Physical/functional Eval.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,27500,20350,IMX Medical Management Services
MPXX13000127,MPXX13000127,Personnel,"Prout, Maurice F. Ph D",Miscellaneous Order,Psychological evaluation ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,20000,10000,
1320635,1320635,Personnel,"Sterling Testing Systems, Inc.",General Consultant Services,Background Checks,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,250000,230926,
MPXX13000367,MPXX13000367,Personnel,"University Of Pennsylvania, Trustees Of The",Miscellaneous Order,Grief Counseling services,2013-06-13T00:00:00Z,2013-06-30T00:00:00Z,0,6300,6300,
1020409,102040904,Personnel,Vision Benefits Of America,General Consultant Services,Vision Care,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,350000,0,Vision Benefits of America
1220340,122034001,Personnel,"Wageworks, Inc.",General Consultant Services,Flexible Spending Account,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,110000,110000,
MPXX13000128,MPXX13000128,Personnel,"Zakia E. Moore, Esq.",Miscellaneous Order,Executive Assistant,2012-07-24T11:28:53Z,2013-06-30T00:00:00Z,0,29500,0,
MPXX13000197,MPXX13000197,Police,Advanced Technology Solutions Inc. D/b/a Geographit ,Miscellaneous Order,GIS Technical Services,2012-09-10T00:00:00Z,2013-06-30T00:00:00Z,0,30000,22803,Advanced Technology Solutions Inc. d/b/a geographIT 
MPXX13000299,MPXX13000299,Police,Advanced Technology Solutions Inc. D/b/a Geographit ,Miscellaneous Order,Centerline Upgrade Tools,2013-02-04T00:00:00Z,2013-06-30T00:00:00Z,0,29545,0,Advanced Technology Solutions Inc. d/b/a geographIT 
MPXX13000311,MPXX13000311,Police,Advanced Technology Solutions Inc. D/b/a Geographit ,Miscellaneous Order,Replication Services,2013-02-11T00:00:00Z,2013-06-30T00:00:00Z,0,30000,1610,Advanced Technology Solutions Inc. d/b/a geographIT 
1320683,1320683,Police,"Alutiiq International Solutions, LLC",General Consultant Services,Police Commander Training,2013-03-13T00:00:00Z,2014-03-12T00:00:00Z,255,44769,44769,
MPXX13000020,MPXX13000020,Police,"Amy Flowerman Cades, Phd",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,4000,2214,
MPXX13000021,MPXX13000021,Police,"Andrew Wolanin, Psy.D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,9000,164,
MPXX13000022,MPXX13000022,Police,"Arathi R. Rao, Ph. D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,4000,4000,
MPXX13000023,MPXX13000023,Police,"Ariane Thomas, Psy.D., J.D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,846,,
1120553,112055302,Police,Aspite Auto Auction,General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,Aspite Auto Auction
MPXX13000024,MPXX13000024,Police,"Barbara M. Watson, Psy. D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,2000,
1120550,112055002,Police,"Century Motors, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
MPXX13000025,MPXX13000025,Police,Charles Johnson Clinical Psychology Practice,Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,0,Charles Johnson Clinical Psychology Practice
MPXX13000335,MPXX13000335,Police,"Dale A. Schilling, V.M.D., Ltd",Miscellaneous Order,Veterinary Services,2013-03-01T00:00:00Z,2013-06-30T00:00:00Z,0,4662,,
1120554,112055402,Police,"Daves Delaware Valley Towing, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
1120128,112012802,Police,"Drugscan, Inc.",General Consultant Services,Drug & Alcohol Testing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,710000,189945,
MPXX13000362,MPXX13000362,Police,Evan Sorg,Miscellaneous Order,Criminology Conference ,2013-06-17T00:00:00Z,2013-06-30T00:00:00Z,0,10000,0,Evan Sorg
MPXX13000027,MPXX13000027,Police,"Harvey G Doppelt, Phd",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,2000,
1120509,112050903,Police,James J Hall Horseshoeing,General Consultant Services,Horseshoeing Services,2013-02-25T00:00:00Z,2014-02-24T00:00:00Z,239,12000,0,James J Hall Horseshoeing
1120552,112055202,Police,"Jim's Auto Recycling, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
MPXX13000310,MPXX13000310,Police,"Johnson, Mirmiran & Thompson",Miscellaneous Order,Boundary Layer Tool,2013-03-01T00:00:00Z,2013-06-30T00:00:00Z,0,29540,22185,
1120556,112055602,Police,Joseph F Parente Dba Morton Towing & Recovery,General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,Joseph F Parente dba Morton Towing & Recovery
1120555,112055502,Police,K & A Auto Salvage,General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,K & A Auto Salvage
MPXX13000028,MPXX13000028,Police,"Karyn L. Scher, Ph. D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,4000,1368,
1120525,112052502,Police,"Keystone Intelligence Network, Inc.",General Consultant Services,Polygraph Testing Service,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,60000,60000,
1220395,122039501,Police,Leadsonline LLC.,Computer and Information Svcs,Pawnshop Tracking Service,2012-12-02T00:00:00Z,2013-12-01T00:00:00Z,154,75000,75000,LeadsOnline LLC.
1320268,1320268,Police,Michael J Fitzgerald,General Consultant Services,Special Advisor,2012-07-10T00:00:00Z,2013-06-30T00:00:00Z,0,102000,5789,Michael J Fitzgerald
1120651,112065101,Police,Microsoft Corporation,Computer and Information Svcs,RTCC and PCIPP,2012-06-20T00:00:00Z,2013-06-19T00:00:00Z,0,59470,1139197,Microsoft Corporation
MPXX13000029,MPXX13000029,Police,"Nancy Rosenberg, Psy.D.",Miscellaneous Order,Psychological Evaluations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,9000,352,
MPXX13000265,MPXX13000265,Police,"North American Family Institute, Inc.",Miscellaneous Order,Youth & Police Initative ,2013-01-28T00:00:00Z,2013-06-30T00:00:00Z,0,29998,29998,
1220140,122014001,Police,Omega Laboratories,General Consultant Services,Hair Testing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,42700,23511,Omega Laboratories
1120557,112055702,Police,"Orthodox Auto Co, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,1,1,
1120551,112055102,Police,Philadelphia Towing & Transport,General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,Philadelphia Towing & Transport
1120559,112055902,Police,S.P.P.T. Inc T/a Jamison's Philadelphia Towing,General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,S.P.P.T. Inc t/a Jamison's Philadelphia Towing
1320302,1320302,Police,Siemens,General Consultant Services,Security System,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,69508.06,0,SIEMENS
1120560,112056002,Police,"Shaw Towing, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
1120558,112055802,Police,"Steffa Metals Co, Inc",General Consultant Services,Salvor,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,274,0,0,
1120232,112023202,Police,Temple University,General Consultant Services,SMART Policing Initiative,2011-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,212833,239461,Temple University
1320297,1320297,Police,"University Of Pennsylvania, Trustees Of The",General Consultant Services,Veterinary Services,2012-07-13T00:00:00Z,2013-06-30T00:00:00Z,0,90000,56473,
1320482,1320482,Police,"University Of Pennsylvania, Trustees Of The",General Consultant Services,Employee Assist. Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,104400,0,
MPXX13000181,MPXX13000181,Prisons,Alpha Cdc,Miscellaneous Order,RISE Mentoring Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10780,4410,Alpha CDC
1320142,1320142,Prisons,Amerihealth Administrators,General Consultant Services,3rd Party Benefits Admin.,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3342196,56504,AmeriHealth Administrators
920911,92091103,Prisons,"Aramark Correctional Services, LLC.",General Consultant Services,food services,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,1.27E7,1118682,
MPXX13000016,MPXX13000016,Prisons,Asim Abdur-rashid,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,7325,Asim Abdur-Rashid
1220382,122038201,Prisons,Center For Literacy,General Consultant Services,literacy services (RISE),2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,47400,28370,Center For Literacy
MPXX13000366,MPXX13000366,Prisons,Christopher Collick,Miscellaneous Order,CHAPLAINCY SERVICES,2013-04-01T00:00:00Z,2013-06-30T00:00:00Z,0,2500.8,0,Christopher Collick
1220092,122009201,Prisons,Citizens Crime Commission Of Delaware Valley,General Consultant Services,EEO investigations,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,40500,30071,Citizens Crime Commission of Delaware Valley
MPXX13000122,MPXX13000122,Prisons,Community Assistance For Prisoners,Miscellaneous Order,voter registration traini,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,3200,3200,Community Assistance for Prisoners
1120372,112037202,Prisons,Community Education Centers,General Consultant Services,alternative housing,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,9052000,0,Community Education Centers
MPXX13000182,MPXX13000182,Prisons,"Concerned Black Men, Inc.",Miscellaneous Order,RISE mentoring program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3000,2205,
1320549,1320549,Prisons,Corizon Health Inc,General Consultant Services,physical healthcare,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,4.2075763E7,11009600,Corizon Health Inc
1220500,122050001,Prisons,County Commissioners Assoc. Of Pennsylvania D/b/a Pimcc,General Consultant Services,third party administratio,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,6300000,0,County Commissioners Assoc. of Pennsylvania d/b/a PIMCC
MPXX13000009,MPXX13000009,Prisons,Denise Dinkins,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,3454,Denise Dinkins
MPXX13000143,MPXX13000143,Prisons,Edward J. Dymek,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,4555,Edward J. Dymek
MPXX13000007,MPXX13000007,Prisons,Eric Schweizer,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,2365,Eric Schweizer
MPXX13000085,MPXX13000085,Prisons,Gearing Up,Miscellaneous Order,RCF Spining Class,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,13609,9737,Gearing Up
MPXX13000233,MPXX13000233,Prisons,Goodwill Industries Of Southern New Jersey & Philadelphia,Miscellaneous Order,fork lift training,2012-10-13T00:00:00Z,2013-06-30T00:00:00Z,0,13345,8550,Goodwill Industries of Southern New Jersey & Philadelphia
MPXX13000205,MPXX13000205,Prisons,In His Service Inc.,Miscellaneous Order,Chaplaincy Services,2012-08-06T00:00:00Z,2013-06-30T00:00:00Z,0,833.6,834,IN HIS SERVICE INC.
1220104,122010401,Prisons,Impact Services Corporation,General Consultant Services,non driver's license prog,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,112500,66750,Impact Services Corporation
1120085,112008502,Prisons,Jevs Human Services,General Consultant Services,vocational training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1066236,604403,JEVS Human Services
MPXX13000013,MPXX13000013,Prisons,James Smith,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,4413,James Smith
MPXX13000006,MPXX13000006,Prisons,Jerome Smith,Miscellaneous Order,chaplaincy services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,3871,Jerome Smith
MPXX13000008,MPXX13000008,Prisons,Joanne M. Taylor,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,9378,Joanne M. Taylor
MPXX13000093,MPXX13000093,Prisons,"Justice Benefits, Inc.",Miscellaneous Order,research inmate records,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,12636,
1020144,102014404,Prisons,"Liberty Management Services, Inc.",General Consultant Services,inmate housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1950000,285600,
1120595,112059501,Prisons,"Liberty Management Services, Inc.",General Consultant Services,outside housing,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,332168.25,113409,
1320144,1320144,Prisons,"Liberty Management Services, Inc.",General Consultant Services,inmate housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,3100000,230248,
1320545,1320545,Prisons,"Mhm Correctional Services, Inc.",General Consultant Services,behavioral health service,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,1.165142E7,8877772,
1120279,112027902,Prisons,Maternity Care Coalition,General Consultant Services,training services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,130000,110432,Maternity Care Coalition
1220246,122024601,Prisons,"Matthew Bender Co., Inc.",Computer and Information Svcs,law library materials,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,78840,78840,
1020310,102031003,Prisons,Mothers In Charge,General Consultant Services,inmate training,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,76,173000,0,Mothers In Charge
MPXX13000183,MPXX13000183,Prisons,Mothers In Charge,Miscellaneous Order,RISE Mentoring Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2000,250,Mothers In Charge
1220103,122010301,Prisons,New Direction For Women,General Consultant Services,alternative housing,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,424320,306804,New Direction For Women
1220479,122047901,Prisons,New Leash On Life Usa,General Consultant Services,inmate training,2012-10-01T00:00:00Z,2013-04-30T00:00:00Z,0,70000,50000,New Leash on Life USA
MPXX13000094,MPXX13000094,Prisons,Omega Laboratories,Miscellaneous Order,testing of hair samples,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,13362,Omega Laboratories
1020464,102046403,Prisons,"Pmhcc, Inc",General Consultant Services,Medical services,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,228456,228456,
1120208,112020802,Prisons,Pennsylvania Horticultural Society,General Consultant Services,training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,225000,139039,Pennsylvania Horticultural Society
MPXX13000302,MPXX13000302,Prisons,"People For People, Inc.",Miscellaneous Order,RISE culinary arts traini,2013-02-13T15:39:11Z,2013-06-30T00:00:00Z,0,11024.32,0,
MPXX13000186,MPXX13000186,Prisons,Philadelphia Lawyers For Social Equity,Miscellaneous Order,RISE expungement services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,15000,10000,Philadelphia Lawyers for Social Equity
1120363,112036302,Prisons,Philadelphia Mural Arts Advocates,General Consultant Services,inmate training,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,170000,133710,Philadelphia Mural Arts Advocates
MPXX13000014,MPXX13000014,Prisons,Phyllis Taylor,Miscellaneous Order,Chaplainy Serices,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,7003.5,7004,Phyllis Taylor
MPXX13000316,MPXX13000316,Prisons,Province Of St. Augustine Padre Pio Friary,Miscellaneous Order,Chaplaincy Services,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,7079,Province of St. Augustine Padre Pio Friary
MPXX13000011,MPXX13000011,Prisons,Robert Falkenstein,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,9154,Robert Falkenstein
MPXX13000012,MPXX13000012,Prisons,Ronald Muse,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,4210,Ronald Muse
MPXX13000015,MPXX13000015,Prisons,Sally Lukens,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,5001.6,4585,Sally Lukens
MPXX13000084,MPXX13000084,Prisons,Shirley Toler,Miscellaneous Order,director of chaplaincy se,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,18000,16500,Shirley Toler
MPXX13000010,MPXX13000010,Prisons,Sonia Soto,Miscellaneous Order,Chaplaincy Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10003.2,8961,Sonia Soto
1220314,122031401,Prisons,Top Of The Clock Inc     ,General Consultant Services,SECURITY SERVICES (RISE),2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,131620,72078,TOP OF THE CLOCK INC     
MPXX13000185,MPXX13000185,Prisons,Turning The Tide,Miscellaneous Order,RISE mentoring program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1000,700,Turning The Tide
MPXX13000342,MPXX13000342,Procurement,"Civic Initiatives, LLC",Miscellaneous Order,Contract Admin. Review,2013-05-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,0,
1120402,1120402,Public Property,Agnelo Gomes Assoc.,Architect and Engineer Svcs,Design Professional Serv.,2011-01-03T00:00:00Z,2013-07-31T00:00:00Z,31,52000,46500,Agnelo Gomes Assoc.
1220346,1220346,Public Property,Agnelo Gomes Assoc.,Architect and Engineer Svcs,Mander Playground Light,2011-11-01T00:00:00Z,2014-04-30T00:00:00Z,304,31500,26050,Agnelo Gomes Assoc.
1120403,1120403,Public Property,"Arora Engineers, Inc      ",Architect and Engineer Svcs,Design Professional Serv.,2011-01-03T00:00:00Z,2013-07-31T00:00:00Z,31,45500,3126,
1320420,1320420,Public Property,"Arora Engineers, Inc      ",Architect and Engineer Svcs,Engineering Requirements ,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,500000,413367,
1120185,112018504,Public Property,B T Environmental Health & Safety Consulting,General Consultant Services,Asbestos Consultant Svs,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,100000,8570,B T Environmental Health & Safety Consulting
MPXX13000193,MPXX13000193,Public Property,"Birdsall Services Group, Inc. ",Miscellaneous Order,Shevchenko/Pleasant Hill ,2012-09-17T12:33:09Z,2013-06-30T00:00:00Z,0,29040,12407,
1020426,102042602,Public Property,Bolender Architects,Architect and Engineer Svcs,Health Center 10 Elevator,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,63800,0,Schade and Bolender Arch.
1020428,102042802,Public Property,Bolender Architects,Architect and Engineer Svcs,Health Ctrs 2/10 Door/Win,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,0,0,Schade and Bolender Arch.
1120446,112044601,Public Property,Bolender Architects,Architect and Engineer Svcs,City Hall Elevator Rehab,2012-08-31T00:00:00Z,2013-08-30T00:00:00Z,61,0,0,Schade and Bolender Arch.
MPXX13000345,MPXX13000345,Public Property,"Bonnett Associates, Inc.",Miscellaneous Order,Detention Ctr Dorm Heat,2013-05-03T15:27:42Z,2013-06-30T00:00:00Z,0,20020,7760,
1020427,102042701,Public Property,Buell Kratzer Powell ,Architect and Engineer Svcs,Woodstock Shelter Rehab,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,6479,0,Buell Kratzer Powell 
1020620,102062001,Public Property,Buell Kratzer Powell ,Architect and Engineer Svcs,Pleasant Plgd New Bldg,2012-02-29T00:00:00Z,2013-08-28T00:00:00Z,59,0,23236,Buell Kratzer Powell 
1220302,1220302,Public Property,Buell Kratzer Powell ,Architect and Engineer Svcs,Guerin Building Improve,2011-11-07T00:00:00Z,2014-05-06T00:00:00Z,310,77500,54385,Buell Kratzer Powell 
1320492,1320492,Public Property,Buell Kratzer Powell ,Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,76,600000,11835,Buell Kratzer Powell 
1320610,1320610,Public Property,Buell Kratzer Powell ,Architect and Engineer Svcs,Impala Cafe Exterior ,2012-12-17T00:00:00Z,2014-12-16T00:00:00Z,534,99317,31262,Buell Kratzer Powell 
1020552,102055202,Public Property,"Burris Engineers, Inc",Architect and Engineer Svcs,Riverview Home Fire Alarm,2013-03-01T00:00:00Z,2013-12-31T00:00:00Z,184,0,0,
1320423,1320423,Public Property,"Burris Engineers, Inc",Architect and Engineer Svcs,Engineering Requirements ,2012-09-10T00:00:00Z,2013-09-09T00:00:00Z,71,500000,474325,
MPXX13000124,MPXX13000124,Public Property,"Burris Engineers, Inc",Miscellaneous Order,feasibility analysis ,2012-07-02T00:00:00Z,2013-06-30T00:00:00Z,0,15770,0,
MPXX13000227,MPXX13000227,Public Property,Cicada Architecture/planning,Miscellaneous Order,Engine 50 Kitchen ,2012-10-26T12:02:02Z,2013-06-30T00:00:00Z,0,1970,1970,CICADA Architecture/Planning
1320418,1320418,Public Property,"Csa Central, Inc.",Architect and Engineer Svcs,Engineering Requirements ,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,62,500000,427321,
920814,92081404,Public Property,Cairone & Kaupp Incorporated,Architect and Engineer Svcs,Park Renovations DCNR-14,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,100000,4823,Cairone & Kaupp Incorporated
920258,92025805,Public Property,Cecil Baker & Partners,Architect and Engineer Svcs,New Enigne 38 Fire Statio,2012-12-25T00:00:00Z,2013-06-24T00:00:00Z,0,34350,23950,Cecil Baker & Partners
1120602,112060203,Public Property,Center City District Inc,General Consultant Services,Center City District,2013-01-01T00:00:00Z,2013-06-30T00:00:00Z,0,382200,0,Center City District Inc
1320471,1320471,Public Property,Claflen Associates Architects & Planners,Architect and Engineer Svcs,Architectural Requirement,2012-09-15T00:00:00Z,2013-09-14T00:00:00Z,76,600000,0,Claflen Associates Architects & Planners
MPXX13000303,MPXX13000303,Public Property,Claflen Associates Architects & Planners,Miscellaneous Order,FAB Plaza Deck Renovation,2013-02-14T14:42:52Z,2013-06-30T00:00:00Z,0,25000,25000,Claflen Associates Architects & Planners
1220561,122056101,Public Property,Criminal Justice Institute,Architect and Engineer Svcs,PPS Master Plan ,2012-05-01T00:00:00Z,2014-04-30T00:00:00Z,304,489061,417945,Criminal Justice Institute
MPXX13000298,MPXX13000298,Public Property,Dome-tech Inc,Miscellaneous Order,Woodhaven/Germantown BRAC,2013-02-08T10:48:01Z,2013-06-30T00:00:00Z,0,7240,0,Dome-Tech Inc
620388,62038803,Public Property,"Dome-tech, Inc.",General Consultant Services,New Youth Study Center ,2011-11-07T00:00:00Z,2013-11-06T00:00:00Z,129,23206,8206,
MPXX13000088,MPXX13000088,Public Property,"Duffield Associates, Inc.",Miscellaneous Order,Title V Permitting Svs,2012-07-03T12:38:27Z,2013-06-30T00:00:00Z,0,28580,400,
MPXX13000208,MPXX13000208,Public Property,"Enduring Nature Designs, LLC",Miscellaneous Order,Boxer Trail Rehab,2012-09-28T14:30:29Z,2013-06-30T00:00:00Z,0,25600,23400,
1220371,1220371,Public Property,Environetics Design Inc.,Architect and Engineer Svcs,BRAC Improvements ,2011-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,537818,484813,Environetics Design Inc.
1320430,1320430,Public Property,"Ewing Cole, Inc.",Architect and Engineer Svcs,Engineering Requirements ,2012-09-10T00:00:00Z,2013-09-09T00:00:00Z,71,500000,500000,
920846,92084603,Public Property,"Gillan And Hartmann, Inc.",Architect and Engineer Svcs,PFD Life Safety Improve,2013-03-09T00:00:00Z,2014-03-08T00:00:00Z,251,0,0,
