Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
S3XN6770,130116,"PREVENTIVE MAINTENANCE, INSPECTION AND REPAIRS OF ITT FLYGT PUMPS",20121101,20151031,SSE,A C SCHULTES INC,SS&E,410000,36,12,
S3XY8170,130115,Protective Clothing for Firefighters,20121101,20151031,SSE,LION APPAREL INC,SS&E,2640552,36,12,
S3YL5320,130103,Airport: Recycling Compactor Monthly Rental and Pick-up Service,20121101,20151031,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,350150,36,12,"$32,500.00"
S3YN197S,130171,RNI FUEL MANAGEMENT SYSTEM SUPPLIES,20121101,20151031,SSE,ORPAK USA INC,SS&E,65001,36,12,
S3Z58440,130193,"Maintenance, Repair, and Replacement of Air Compressors & Related Parts - Sch 183",20121101,20151031,SSE,CHARLES W ROMANO CO,SS&E,605730,30,06,"$40,607.54"
S3Z58850,130214,Underground Storage Tank,20121101,20151031,SSE,ACT TECHNOLOGIES INC,SS&E,31001,35,11,
S3Z58960,130172,"ELECTRONIC COMPONENTS, SCH. 86-01",20121101,20151031,SSE,A C RADIO SUPPLY INC,SS&E,92550,36,12,"$23,021.36"
S3Z58970,130187,"RUBBER STAMPS, SCH. 118",20121101,20151031,SSE,RODZINA INDUSTRIES INC,SS&E,60001,36,12,"$3,647.25"
S3Z58990,130176,Harris (Ericsson) and Motorola Radio Parts and Supplies,20121101,20151031,SSE,R F DESIGN & INTEGRATION INC,SS&E,271390,36,12,"$13,744.99"
T3Z58840,130198,SNOW REMOVAL SERVICE - SCH 176,20121101,20151031,SSE,JAMES J ANDERSON CONSTRUCTION CO INC,SS&E,3100204,36,12,"$40,022.50"
S2Z57570,120258,Pest Control Services Sch 410,20120201,20151031,SSE,HOME PARAMOUNT PEST CONTROL,SS&E,561968,33,00,"$50,406.00"
S2Z57900,120222,PVC Pipe and Fittings,20120201,20151031,SSE,PIPE LINE PLASTICS INC,SS&E,416340.86,33,00,"$20,683.89"
S2Z58370,120246,"Trash Compactor Rental, maint and P/U Service Sch 503",20120201,20151031,SSE,GOLD MEDAL DISPOSAL INC,SS&E,335228,33,00,"$13,440.00"
T2Z57920,120212,Power Hand Tools Sch 542,20120201,20151031,SSE,D L ELECTRONICS INC,SS&E,597000,36,00,"$74,710.33"
S2XN6680,120196,Work Boots,20111201,20151031,SSE,GOALTEX CORP,SS&E,133784.5,35,00,"$11,128.32"
S2XT6860,120143,4x2 Truck with 5 cy dump body,20111101,20151031,SSE,RANSOME INTERNATIONAL LLC,SS&E,1140375,36,00,
S2XT6910,120163,"Van, Various Configurations",20111101,20151031,SSE,PACIFICO FORD INC,SS&E,3299000,36,00,"$242,430.16"
S2Z57940,120168,Infield Mix,20111101,20151031,SSE,HANSON AGGREGATES BMC INC,SS&E,489200,36,00,"$55,965.44"
T2YL6770,120172,Repair of Truck Scales,20111101,20151031,SSE,BRIAN A FINN SCALE CO,SS&E,145001,36,00,"$6,540.00"
T0XZ143S,110169,CA Software and Support Services,20101101,20151031,SSE,C A INC,SS&E,509183.04,36,00,"$56,027.34"
PR11-14,150116,LANDSCAPE STRUCTURES INCBid # PR11-14,20141201,20151130,SSE,LANDSCAPE STRUCTURES INC,SS&E,0,,,
S5CA0010,150074,Air Handler Repair Parts,20141201,20151130,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,136950,36,36,
S5CA0020,150077,Lumacurve Aeronautical Fixtures and Related Parts,20141201,20151130,SSE,STANDARD SIGNS INC,SS&E,200000,36,36,
S5CA0030,150054,Deicing/Anti-icing Fluid and Solid for Runways and Taxiways,20141201,20151130,SSE,CRYOTECH DEICING TECHNOLOGY,SS&E,926300,36,36,
S5CA0040,150087,Direct Replacement Parts for Crouse-Hinds Aeronautical Fixtures and Related Equipmennt,20141201,20151130,SSE,RUMSEY ELECTRIC CO,SS&E,300000,36,36,
S5YL4070,150079,Emergency Generator Maintenance,20141201,20151130,SSE,GILES & RANSOME INC,SS&E,90790,36,36,
S5YL751S,150112,Maintenance & Repair of Grinnell Fire Alarm System,20141201,20151130,SSE,SIMPLEXGRINNELL LP,SS&E,205950,36,36,
S5Z60530,150102,Burglar and Fire Alarm Maintenance & Monitoring,20141201,20151130,SSE,ARORA SYSTEMS GROUP LLC,SS&E,88035.88,34,34,
S5Z60600,150109,"Fasteners, Washers & Related Supplies",20141201,20151130,SSE,GRAYSON INDUSTRIES INC,SS&E,250000,36,36,
S4YQ0860,140182,Inspection and Repair of Airport Crash Rescue Equipment,20131201,20151130,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,375931,36,24,"$9,576.00"
S4Z59900,140209,Dental Supplies,20131201,20151130,SSE,DENTSERVE,SS&E,200000,33,21,"$62,198.95"
S4Z59980,140146,Long Distance Telephone Services,20131201,20151130,SSE,BROADVIEW NETWORKS,SS&E,420462.63,33,21,"$61,966.18"
S4Z60080,140185,Natural Gas Supply Service Contract,20131201,20151130,SSE,SOUTH JERSEY ENERGY COMPANY,SS&E,13100000,36,24,"$508,396.84"
S4Z60120,140111,Repair of Photographic and Audio/Visual Equipment,20131201,20151130,SSE,AUDIO VIDEO REPAIR INC,SS&E,968149,36,24,"$127,358.01"
T4YB6380,140201,Health: Hematology Instrument,20131201,20151130,SSE,BECKMAN COULTER INC,SS&E,170253.69,36,24,"$72,827.81"
T4YQ0820,140195,"Diagnosis, Maintanance and Repair of Philadelphia Fire Boats",20131201,20151130,SSE,PHILADELPHIA SHIP REPAIR LLC,SS&E,32000.01,33,21,
U3YQ0590,140192,Purchase of Various Sport Utility Vehicles,20131201,20151130,SSE,CHAS S WINNER INC,SS&E,2457460.8,36,24,"$269,881.58"
S3WW8380,130169,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20121201,20151130,SSE,LUZERNE V MCALLISTER PLUMBING & HTNG CO,SS&E,750000,34,10,"$777,114.08"
S3YD4840,130241,Lighting Maintenance and Repairs on City Owned Sites,20121201,20151130,SSE,MICHAEL SYMBULA,SS&E,170435,36,12,"$19,200.00"
S3YK1170,130146,Emergency Abatement Repair Program,20121201,20151130,SSE,COFFELT CONTRACTING LLC,SS&E,285000,34,10,"$72,237.90"
S3YQ0540,130231,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20151130,SSE,GILES & RANSOME INC,SS&E,202070,33,09,"$154,080.96"
S3Z57600,130205,"Automotive Paints, Tools (Equipment), and Related Supplies - Sch 45",20121201,20151130,SSE,UNI SELECT USA INC,SS&E,50000,24,00,"$4,018.30"
S3Z59040,130223,"SEALING OF ABANDONED LATERALS, SCH. 59",20121201,20151130,SSE,GUARANTEED PLUMBING INC,SS&E,311250.5,36,12,"$1,200.00"
S3Z59080,130201,Purchase of Electric Motors,20121201,20151130,SSE,WILLIER ELECTRIC MOTOR CO INC,SS&E,250850,36,12,"$6,008.99"
S3Z59160,130218,Laboratory/Science Supplies and Small Apparatus Instrumentation Equipment,20121201,20151130,SSE,FISHER SCIENTIFIC CO L L C,SS&E,3724000,36,12,"$571,613.46"
S3Z59280,130178,INFECTIOUS WASTE DISPOSAL - SCH 501,20121201,20151130,SSE,S H BIO WASTE LTD,SS&E,530762.45,33,09,"$12,991.73"
T2Z57810,130191,"SAFETY/FIRE SUPPLIES, SCH. 546",20121201,20151130,SSE,S T A R T RESCUE TRAINING INC,SS&E,30001,36,12,"$2,841.78"
T3Z58750,130234,Fax Machine Maintnance and Repair Service,20121201,20151130,SSE,ELECTRONIC RISKS CONSULTANT,SS&E,30001,36,12,"$4,345.88"
U2Z58380,130221,Security Guard Service (Armed and Unarmed),20121201,20151130,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,3246309.2,36,12,"$176,276.70"
T2Z57950,120275,Safety Shoes sch 169,20120301,20151130,SSE,LEHIGH VALLEY SAFETY SUPPLY CO INC,SS&E,450000,36,00,"$44,555.08"
S2QM2330,120183,Marine Diesel Engine Repairs and Parts,20111201,20151130,SSE,D M GROUP INC,SS&E,80125,36,00,
S2YL6760,120178,Disposal of Tires,20111201,20151130,SSE,COVANTA 4RECOVERY LP,SS&E,460000,36,00,"$21,593.00"
S2YN2880,120173,Conspace Searchcam 3000,20111201,20151130,SSE,911 SAFETY EQUIPMENT LLC,SS&E,211675,36,00,
S2Z57670,120120,"Repair and Replacement of Hydraulic Lifts, Repair Service of Jacks, Tire Changing Machines, A/C Machines & Heavy Duty Shop Pres",20111201,20151130,SSE,REGENT HYDRAULIC & MACHINE WORKS,SS&E,750960,36,00,"$74,538.77"
S5YA117S,150120,VERTEX INCBid # S5YA117S,20141219,20151218,SSE,VERTEX INC,SS&E,159400,36,36,
CPA01-01,140249,DELL MARKETING L PBid # CPA01-01,20140123,20151231,SSE,DELL MARKETING L P,SS&E,3200000,24,24,"$580,037.08"
S4XN6810,140152,Prison: Instax 210 Instant Camera and Film/Twin Packs/20 Exposures 30 Twin Packs/Case,20140101,20151231,SSE,P P I PHOTOGRAPHICS INC,SS&E,113219.1,36,24,"$21,726.00"
S4XN8970,140223,Printing of Street Lists-General and Primary Elections,20140101,20151231,SSE,BARTON & COONEY LLC,SS&E,332000.01,36,24,
S4YC4920,140180,Mobile Radar Speed Display Signs,20140101,20151231,SSE,TRAFFIC LOGIX CORP,SS&E,115300,36,24,
S4Z60190,140113,Photographic Services,20140101,20151231,SSE,JACKS CAMERAS INC,SS&E,149038.08,36,24,"$11,778.98"
S5Z60680,150111,"Aggregate, Coarse and Fine",20140101,20151231,SSE,T D P S MATERIALS,SS&E,846145.75,36,36,
T3YL4690,140144,Rental of Floormats & Mopheads,20140101,20151231,SSE,ARAMARK UNIFORM & CAREER APPAREL LLC,SS&E,148747.85,34,22,"$11,137.25"
T4Z59760,A40205,Medium and Heavy Duty Truck Replacement Parts,20140101,20151231,SSE,UNI SELECT USA INC,SS&E,32000.01,30,18,
S2Z58510,130076,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,800000,26,02,"$35,641.74"
S3TW2630,130109,SWIMMING POOL CHEMICALS FOR RECREATION DEPARTMENT/FAIRMOUNT PARK COMMISSION,20130101,20151231,SSE,BUCKMANS INC,SS&E,387232,36,12,"$39,852.24"
S3VW4810,130257,Parts & Supplies for High Volume  Air  Samplers,20130101,20151231,SSE,TISCH ENVIRONMENTAL INC,SS&E,30001.01,33,09,
S3WJ7890,130258,Monthly Maint. & Installation of Telephones - Branches,20130101,20151231,SSE,QUADISCO INC,SS&E,200472.02,36,12,
S3WO192S,130254,BMC Software and Support Maintenance,20130101,20151231,SSE,B M C SOFTWARE INC,SS&E,117708.97,36,12,
S3XN6780,130291,Maintenance and Repair of Electronic Door and Lighting Control System at the Philadelphia Industrial Correctional Center,20130101,20151231,SSE,PINNACLE INTEGRATED SYSTEMS INC,SS&E,90000,36,12,"$5,480.00"
S3XN8900,130265,Sample Ballots,20130101,20151231,SSE,INSTANT COPY & PRINTING CENTER INC,SS&E,379100,36,12,
S3XS9600,130192,Washcloth Material Terry 82% Cotton Remainder Polyester,20130101,20151231,SSE,TABB TEXTILES,SS&E,280000,36,12,
S3XS9610,130200,"Sheeting, 1st Quality Cloth, 50%Polyester/50%Cotton,",20130101,20151231,SSE,TABB TEXTILES,SS&E,383200,36,12,"$52,800.00"
S3XS9670,130211,"Mattresses, Institutional Mattress with Integrated pillow",20130101,20151231,SSE,CHESTNUT RIDGE FOAM INC,SS&E,575920,36,12,
S3YK6010,130251,"OFFSET MACHINE REPRODUCTION, DUPLICATING AND PRINTING SERVICES",20130101,20151231,SSE,NBF CORP,SS&E,499000,36,12,$752.00
S3YL4970,130177,Online Website Access for Weather Forecasting,20130101,20151231,SSE,TELVENT USA HOLDINGS LLC,SS&E,348516.32,36,12,
S3YN272S,130243,Biomarine BioPak240k's and Accessories,20130101,20151231,SSE,BIOMARINE INC,SS&E,116970,36,12,
S3YN3190,130256,Safety Equipment,20130101,20151231,SSE,W W ENGINE & SUPPLY INC,SS&E,163000,36,12,
S3YQ0770,130224,"Repair, Testing, Inspection and  Programming of Veeder Root TLS 350 Tank Monitoring Systems",20130101,20151231,SSE,R J WALSH ASSOCIATES INC,SS&E,155621,36,12,"$7,600.30"
S3Z58220,A30260,UNISOURCE WORLDWIDE INCBid # S3Z58220,20130101,20151231,SSE,UNISOURCE WORLDWIDE INC,SS&E,1810000,27,03,"$302,554.77"
S3Z58630,130252,"Oil, Gas Burner & Boiler Maintenance Service & Repairs",20130101,20151231,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,1859204,30,06,"$247,141.96"
S3Z58720,130222,Transmission Warranty & Repair Service,20130101,20151231,SSE,PENN DETROIT DIESEL ALLISON LLC,SS&E,50000.01,30,06,"$2,509.02"
S3Z58770,130183,Repair/Maintenance of Microscopes - Sch 555,20130101,20151231,SSE,I MILLER PRECISION OPTICAL INSTRMNTS INC,SS&E,159085,30,06,$966.00
S3Z58940,130213,Medical Oxygen Service (Fill and Cylinder Repair) and  Accessories,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,390280.12,34,10,
S3Z59120,130235,Turf Management,20130101,20151231,SSE,M & M LAWN CARE EAST INC,SS&E,500130,36,12,"$100,035.00"
S3Z59140,130255,Welding/Soldering Materials and Supplies,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,192000,35,11,
S3Z59150,130220,Electrical Testing Instruments,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,30001,35,11,"$29,106.40"
S3Z59230,130245,Dry Cell Batteries,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,63001,36,12,"$23,408.20"
S3Z59240,130246,Hauling of Danaher Controls Electronic 1242 Voting Machines,20130101,20151231,SSE,WAYNE MOVING & STORAGE CO,SS&E,1048594.3,36,12,
S3Z59440,130279,Turf Management - Water Department,20130101,20151231,SSE,INDEPENDENCE CONSTRUCTORS CORP,SS&E,86000,36,12,"$45,740.96"
T2Z58510,130250,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,846078.4,26,02,"$29,120.04"
T3Z58920,130269,"Automotive Tools, Sch 918",20130101,20151231,SSE,I D S C HOLDINGS LLC,SS&E,710000,33,09,"$72,106.68"
S2Z58050,120271,Printing Reproduction,20120301,20151231,SSE,QUALITY LITIGATION SERVICES INC,SS&E,388438.13,34,00,"$1,912.90"
S1YQ803S,120231,Maintenance of Digital Logging Recorder System,20120101,20151231,SSE,NICE SYSTEMS INC,SS&E,1115868,36,00,
S2HM8170,120232,Replacement Parts for Sedimentation Tanks - Siemens,20120101,20151231,SSE,G P JAGER & ASSOCS,SS&E,955000,36,00,"$64,442.25"
S2OO2830,120207,"Pipe, Clay Vitrified",20120101,20151231,SSE,FERGUSON ENTERPRISES INC,SS&E,760001,36,00,
S2WQ2820,120187,NON-ORAL RAPID HIV TEST DEVICES AND CONTROLS,20120101,20151231,SSE,ALERE NORTH AMERICA INC,SS&E,612040,36,00,"$18,725.07"
S2XN6690,120179,"Fire Suppression Systems Inspection, Testing, Certification and Repair for the Prison System",20120101,20151231,SSE,CINTAS CORP NO 2,SS&E,97480,36,00,$729.38
S2XN6700,120171,Cleaning of Kitchen Grease Traps,20120101,20151231,SSE,RUSSELL REID WASTE HULNG & DISP SRVC CO,SS&E,260165,36,00,"$28,862.00"
S2XN6710,120180,,20120101,20151231,SSE,J & S POWER SOLUTIONS INC,SS&E,90001,36,00,"$9,970.00"
S2XS955S,120266,"INDIANA CHAIR COMPONENTS, DESKS AND PANEL SYSTEMS",20120101,20151231,SSE,LEGGETT & PLATT INC,SS&E,290000,36,00,
S2YN2840,120223,"Protective Footwear, Rubber Firefighter Boots",20120101,20151231,SSE,911 SAFETY EQUIPMENT LLC,SS&E,360000.01,36,00,
S2YN2970,120227,"National Foam, Universal Gold",20120101,20151231,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,126240,36,00,
S2Z5748S,120086,IBM Software License and Support Sch 480-06,20120101,20151231,SSE,INTERNATIONAL BUSINESS MACHINES CORP,SS&E,2700000,36,00,"$20,714.16"
S2Z57700,120239,"Tree, Trunk and Stump Removal  Sch 519-01",20120101,20151231,SSE,EDENS CORP,SS&E,1500001,33,00,"$189,819.50"
S2Z5776S,120265,ESRI Software & Support Licenses Sch 480-07,20120101,20151231,SSE,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE,SS&E,2000000,36,00,"$550,000.00"
S2Z58040,120208,JET FUEL SCH. 43-02,20120101,20151231,SSE,ARROW ENERGY INC,SS&E,472395,36,00,"$47,198.92"
S2Z58060,120177,Concrete Recycling Sch 164-02,20120101,20151231,SSE,ROBERT T WINZINGER INC,SS&E,490395,36,00,"$42,616.30"
T2XN6730,120226,Purchase of Correctional Furniture,20120101,20151231,SSE,NORIX GROUP INC,SS&E,190000,36,00,
T2Z57770,120230,Electrical Supplies  Sch 521,20120101,20151231,SSE,COLONIAL ELECTRIC SUPPLY CO INC,SS&E,2200803,36,00,"$98,400.84"
PEPPM,120193,XEROX CORPBid # PEPPM,20111121,20151231,SSE,XEROX CORP,SS&E,6071000,,,"$511,284.40"
T1YB6250,120049,"Reagents, Consumables and Supplies for Automated Chemistry Analyzer System",20111001,20151231,SSE,BECKMAN COULTER INC,SS&E,929996.46,36,00,"$44,484.37"
S4OP8420,990844,DESIGN & IMPLEMENTATION OF 800 MHZ RADIO SYSTEM,19990630,20160117,SSE,MOTOROLA SOLUTIONS INC,SS&E,88160000,99,12,
A3Z59360,140248,Engine and Transmission Repair,20140201,20160131,SSE,DEL VAL INTERNATIONAL TRUCKS INC,SS&E,35150,33,21,
S4QM2930,140198,Bikes and Related Equipment,20140201,20160131,SSE,BUSTLETON BIKES INC,SS&E,46920,36,24,
S4XN8980,140254,Printing of Election Registers,20140201,20160131,SSE,BARTON & COONEY LLC,SS&E,286587,29,17,
S4YC4720,140229,Rental of Pothole Patchers,20140201,20160131,SSE,U S MUNICIPAL SUPPLY CO,SS&E,553856,36,24,"$81,969.02"
S4Z60210,140243,Small Equipment Purchase,20140201,20160131,SSE,T FRANK MCCALLS INC,SS&E,32001,36,24,"$24,923.65"
S4Z60220,140230,Small Equipment Repair Services,20140201,20160131,SSE,INTERLINE BRANDS INC,SS&E,1372054.3,36,24,"$52,610.09"
S4Z60240,140174,"Bottled Drinking Water and Distilled Water,",20140201,20160131,SSE,NESTLE WATERS NORTH AMERICA INC,SS&E,255859.91,36,24,"$23,740.87"
S4Z6025S,140147,ABB Instrumentation Parts (Formerly Fisher and Porter),20140201,20160131,SSE,APPLIED ANALYTICS INC,SS&E,315000,36,24,
S4Z60260,140178,Mechanical Repair Services,20140201,20160131,SSE,MUNICIPAL MAINTENANCE CO INC,SS&E,795000.01,36,24,"$130,785.40"
S4Z60380,140181,"Mechanical Repair Parts for ""In-House"" Use",20140201,20160131,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,1479475,36,24,"$364,612.57"
T4Z60160,140236,"Underwear, Sleepwear, Athletic Apparel and Shoes",20140201,20160131,SSE,BOB BARKER CO INC,SS&E,76784.68,35,23,"$52,854.59"
S3QM240F,130284,Emergency Meals,20130201,20160131,SSE,EVENT CATERERS INC,SS&E,504211.52,36,12,"$85,784.52"
S3YN2690,130290,PARATECH FIRE FIGHTING EQUIPMENT,20130201,20160131,SSE,W W ENGINE & SUPPLY INC,SS&E,108500,36,12,
S3YN2760,130322,Maintenance and Testing of Autovent Ventilators,20130201,20160131,SSE,E M S TECHNOLOGIES INC,SS&E,123001,36,12,
S3Z58470,130333,Window Washing Service,20130201,20160131,SSE,SUPREME JANITORIAL & MAINTENANCE CO INC,SS&E,354745,27,03,"$59,427.50"
S3Z58660,130273,LAMPS & BALLASTS,20130201,20160131,SSE,BILLOWS ELECTRIC SUPPLY CO INC,SS&E,1756000,32,08,"$153,299.69"
S3Z59000,130268,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20160131,SSE,DOOR SERVICE CORP,SS&E,386350,33,09,"$156,562.84"
S3Z59020,130334,"Rental and Services for Circulating, Immersion and Aqueous Bioremediating Parts Washing Machines",20130201,20160131,SSE,SAFETY KLEEN SYSTEMS INC,SS&E,262000,33,09,"$18,564.32"
S3Z59290,130247,Automotive Shop Supplies,20130201,20160131,SSE,UNI SELECT USA INC,SS&E,192637.45,30,06,$154.80
S3Z59300,130275,FORK LIFT REPAIRS,20130201,20160131,SSE,J J CLARK INC,SS&E,420647.5,35,11,"$25,229.80"
S3Z59330,130281,Audio/Visual Supplies,20130201,20160131,SSE,A C RADIO SUPPLY INC,SS&E,70001,36,12,"$2,218.33"
S3Z59350,130302,Towing and Storage of Recovered Stolen Vehicles (RSVs),20130201,20160131,SSE,SHAWS TOWING INC,SS&E,30001,36,12,
S3Z5937S,130263,"AZTECA SOFTWARE, SUPPORT & CONTIN. TRAINING TECH SVCS",20130201,20160131,SSE,AZTECA SYSTEMS INC,SS&E,290000,36,12,
S3Z59390,130289,Repair of Dental Equipment,20130201,20160131,SSE,WAYNE LEE DENTAL,SS&E,155000,36,12,"$11,132.81"
S3Z59400,130280,"Automotive Differential Assemblies, Power Transfer Gear Boxes, Parts, Repair & Exchange",20130201,20160131,SSE,TRANSAXLE LLC,SS&E,54246.7,36,12,
S3Z59420,130306,Repair Parts Variable Frequency,20130201,20160131,SSE,DEVINE BROTHERS INC,SS&E,251850,36,12,"$7,476.50"
T3Z59150,130283,Electrical Testing Instruments,20130201,20160131,SSE,COLE PARMER INSTRUMENT COMPANY,SS&E,230001,34,10,"$1,051.70"
V3VW8430,135026,"ELECTRONIC TEST & MEASUREMENT INSTRUMENTS SVC, CALIBRATION & PARTS",20130201,20160131,SSE,CAL TEC LABS INC,SS&E,7092,36,12,
S2Z58150,120300,"PAINT AND RELATED SUPPLIES, SCH. 50",20120401,20160131,SSE,SHERWIN WILLIAMS CO,SS&E,2410000,35,00,"$162,435.27"
S2Z58140,120278,"MAINTENANCE AND REPAIR OF AUTOMATIC TEMPERATURE CONTROL, SCH 2001",20120301,20160131,SSE,DEVINE BROTHERS INC,SS&E,1000075,35,00,"$22,428.04"
S2QM2360,120250,"GUN REPLACEMENT PARTS,",20120201,20160131,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,90001,36,00,
S2XY8140,120247,Repair of Firefighting Clothing,20120201,20160131,SSE,911 SAFETY EQUIPMENT LLC,SS&E,2749051,36,00,"$165,627.75"
S2YN2920,120236,"FIREFIGHTER HELMETS & ACCESSORIES,",20120201,20160131,SSE,LION APPAREL INC,SS&E,360959.75,36,00,"$13,513.00"
S2Z57930,120260,Plumbing and heating Repair Service Sch 901,20120201,20160131,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,411434,36,00,"$75,321.51"
S2Z58090,120259,V Belts for HVAC  Sch 419,20120201,20160131,SSE,FASTENAL CO,SS&E,300599.91,36,00,"$2,612.50"
S2Z58100,120221,"Chain Link Fencing, Installation and/or Spare Parts Sch 472",20120201,20160131,SSE,NORTHEAST FENCE & IRON WORKS,SS&E,599999,36,00,"$62,458.23"
S2Z58110,120224,"CARPET CLEANING, SCH. 563",20120201,20160131,SSE,T U C S CLEANING SERVICE INC,SS&E,150000.01,36,00,"$2,739.80"
S2Z58130,120241,"Fire Hoses, Couplings and Fittings  Sch 701",20120201,20160131,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,389195.45,36,00,"$11,256.40"
T2XT6850,120233,4x2 and 4x4 pickup Trucks/Cab Chassis,20120201,20160131,SSE,CHAPMAN CHEVROLET LLC,SS&E,785000,36,00,"$355,556.25"
S5QM631S,B50422,NORTHROP GRUMMAN SYSTEMS CORPBid # S5QM631S,20110906,20160131,SSE,NORTHROP GRUMMAN SYSTEMS CORP,SS&E,4700000,,,"$343,500.00"
S2Z46350,A30485,MOTOROLA SOLUTIONS INCBid # S2Z46350,20030201,20160131,SSE,MOTOROLA SOLUTIONS INC,SS&E,999147,12,12,
S4YB558S,140263,Maintenance Contract,20140301,20160229,SSE,LIFE TECHNOLOGIES CORP,SS&E,67000.01,36,24,"$48,330.16"
S4YL474S,140216,"Maintenance, Technical Services and Repairs to the PHL M.U.F.I.D System",20140301,20160229,SSE,INFAX INC,SS&E,486372.5,36,24,"$1,781.25"
S4YQ0630,140264,4 X 2 Advance Life Support Medic Unit,20140301,20160229,SSE,BAY HEAD INVESTMENTS INC,SS&E,8244713,36,24,"$2,553,974.00"
S4Z60460,140262,"Contemporary Office Furniture, Steel",20140301,20160229,SSE,TRANSAMERICAN OFFICE FURNITURE INC,SS&E,235000,33,21,"$47,011.50"
T4Z60270,140266,Pump Repair Parts,20140301,20160229,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,85500,36,24,
S3WZ0240,130309,Filter Media,20130301,20160229,SSE,CENTRALIA COAL SALES CO,SS&E,240001,36,12,"$31,064.00"
S3XP9750,130312,Repair/Maintenance of Linestriping Equipment,20130301,20160229,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,40001,36,12,"$3,580.16"
S3YN3210,130352,Repair of Analytical Equipment for the Philadelphia Fire Department,20130301,20160229,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,199152,36,12,"$8,580.35"
S3Z58490,130345,Promotional Items,20130301,20160229,SSE,B T C ENVELOPES & PRINTING LLC,SS&E,50001,33,09,"$14,579.32"
S3Z58980,130341,Hardware and Abrasive Supplies,20130301,20160229,SSE,INDEPENDENT HARDWARE INC,SS&E,160000.01,32,08,"$24,006.20"
S3Z59090,130292,"AIR AND HYDRAULIC CYLINDER REPAIR, RECONDITION, REMOVAL AND INSTALLATION, SCH. 328",20130301,20160229,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,258008,33,09,"$26,002.28"
S3Z59100,130350,Water Treatment Service for Air Conditioning Cooling Equipment and Heating Systems,20130301,20160229,SSE,CASCADE WATER SERVICES INC,SS&E,200000,36,12,"$16,905.64"
S3Z59270,130304,Ball & Roller Bearing - Sch 38,20130301,20160229,SSE,PRUYN BEARING CO,SS&E,371251.5,30,06,"$1,920.89"
S3Z5931S,130337,HARDWARE MAINTENANCE & SOFTWARE SUPPORT FOR PHOTO MGR CAPTURE / RETRIEVE WORKSTATIONS,20130301,20160229,SSE,DATAWORKS PLUS LLC,SS&E,657932.6,28,04,"$76,870.40"
S3Z59380,130311,"Repair Service for Electrical Appliances & Kitchen Equipment, Sch. 556",20130301,20160229,SSE,CHARLES W ROMANO CO,SS&E,280608,35,11,"$21,965.27"
S3Z59460,130332,Locksmith Services,20130301,20160229,SSE,INTERSTATE LOCKSMITH INC,SS&E,165168,36,12,$897.50
S3Z59470,130303,Inspection/Maintenance of Halon 1301/FM200/CO2,20130301,20160229,SSE,WAYMAN FIRE PROTECTION INC,SS&E,120821,36,12,"$3,014.52"
S3Z59510,130264,COUPLINGS FOR PIPE REPAIR,20130301,20160229,SSE,SMITH BLAIR INC,SS&E,396238.43,36,12,"$15,820.58"
S3Z59660,130282,"Bottled Water, 16.9 oz & 700 ml (Fire & MDO)",20130301,20160229,SSE,W B MASON COMPANY INC,SS&E,30000.01,35,11,"$4,878.12"
T3WW8380,130327,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20130301,20160229,SSE,BURKE PLUMBING & HEATING INC,SS&E,680000,32,08,"$65,649.00"
T3YK1170,130319,Emergency Abatement Repair Program,20130301,20160229,SSE,J S PLUMBING CO LLC,SS&E,300000,32,08,"$111,995.06"
T3Z59170,130342,GAS TUBE FITTINGS & BALL VALVES,20130301,20160229,SSE,COMPONENTS & CONTROLS INC,SS&E,30000.01,33,09,
