Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Max_Value,Total_Contract_Months,Remaining_Contract_Months,SumOfTransactionAmt
S3Z59380,130311,"Repair Service for Electrical Appliances & Kitchen Equipment, Sch. 556",20130301,20150228,SSE,CHARLES W ROMANO CO                     ,SS&E,"$280,608.00",35,23,"$16,424.94"
S3Z59390,130289,Repair of Dental Equipment,20130201,20150131,SSE,WAYNE LEE DENTAL                        ,SS&E,"$155,000.00",36,24,"$16,633.92"
S3Z59400,130280,"Automotive Differential Assemblies, Power Transfer Gear Boxes, Parts, Repair & Exchange",20130201,20150131,SSE,TRANSAXLE LLC                           ,SS&E,"$54,246.70",36,25,"$7,996.70"
S3Z59410,130323,"Trophies, Medals, Plaques and Pins, etc.",20130501,20150430,SSE,AWARD PRODUCTS INC                      ,SS&E,"$81,081.90",34,22,"$8,155.00"
S3Z59420,130306,Repair Parts Variable Frequency,20130201,20150131,SSE,DEVINE BROTHERS INC                     ,SS&E,"$251,850.00",36,24,
S3Z59440,130276,Turf Management - Water Department,20130101,20141231,SSE,TOWNSCAPES INC                          ,SS&E,"$420,540.00",36,24,"$3,735.00"
S3Z59440,130277,Turf Management - Water Department,20130101,20141231,SSE,INDUSTRIAL COMMERCIAL CLEANING GROUP INC,SS&E,"$179,328.00",36,24,"$10,750.00"
S3Z59440,130278,Turf Management - Water Department,20130101,20141231,SSE,M & M LAWN CARE EAST INC                ,SS&E,"$60,001.00",36,24,
S3Z59440,130279,Turf Management - Water Department,20130101,20141231,SSE,INDEPENDENCE CONSTRUCTORS CORP          ,SS&E,"$66,000.00",36,24,
S3Z59450,130418,General Automotive Repair Services,20130601,20150531,SSE,PAULS AUTO RADIATOR SERVICE INC         ,SS&E,"$46,106.50",33,21,
S3Z59450,130419,General Automotive Repair Services,20130601,20150531,SSE,STATE GLASS & UPHOLSTERY INC            ,SS&E,"$46,598.20",33,12,
S3Z59450,130420,General Automotive Repair Services,20130601,20150531,SSE,DELAWARE VALLEY TRUCK SERVICE           ,SS&E,"$107,572.84",33,21,"$4,285.14"
S3Z59460,130332,Locksmith Services,20130301,20150228,SSE,INTERSTATE LOCKSMITH INC                ,SS&E,"$165,168.00",36,24,"$2,501.50"
S3Z59470,130303,Inspection/Maintenance of Halon 1301/FM200/CO2,20130301,20150228,SSE,WAYMAN FIRE PROTECTION INC              ,SS&E,"$120,821.00",36,24,"$1,650.00"
S3Z59490,130414,Fax Machine Supplies,20130601,20150531,SSE,RIBBONS EXPRESS INC                     ,SS&E,"$30,000.01",33,21,"$2,475.00"
S3Z59490,130415,Fax Machine Supplies,20130601,20150531,SSE,PRIOR & NAMI BUSINESS SYSTEMS           ,SS&E,"$160,000.01",33,21,"$21,015.00"
S3Z59490,130416,Fax Machine Supplies,20130601,20150531,SSE,TECHLINK CORP                           ,SS&E,"$30,000.01",33,21,
S3Z59490,130417,Fax Machine Supplies,20130601,20150531,SSE,P C SPECIALISTS INC                     ,SS&E,"$30,000.01",33,21,
S3Z59510,130264,COUPLINGS FOR PIPE REPAIR,20130301,20150228,SSE,SMITH BLAIR INC                         ,SS&E,"$273,238.43",36,24,"$72,611.10"
S3Z59520,130391,Curb and Valve Box Cleaner and Parts,20130601,20150531,SSE,FERGUSON ENTERPRISES INC                ,SS&E,"$71,623.00",33,21,
S3Z59530,130373,Final Sedimentation Tank Replacement Parts,20130401,20150331,SSE,POLYCHEM SYSTEMS                        ,SS&E,"$171,415.49",35,23,"$4,275.00"
S3Z59530,130374,Final Sedimentation Tank Replacement Parts,20130401,20150331,SSE,G P JAGER & ASSOCS                      ,SS&E,"$30,000.01",35,23,
S3Z59540,130376,Replacement Parts for Implements,20130401,20150331,SSE,EAGLE POWER & EQUIPMENT CORP            ,SS&E,"$120,000.01",36,24,
S3Z59540,130377,Replacement Parts for Implements,20130401,20150331,SSE,PENN DETROIT DIESEL ALLISON LLC         ,SS&E,"$42,491.86",36,24,
S3Z59540,130378,Replacement Parts for Implements,20130401,20150331,SSE,GRANTURK EQUIPMENT CO INC               ,SS&E,"$34,333.10",36,24,
S3Z59540,130379,Replacement Parts for Implements,20130401,20150331,SSE,EARTHBORNE INC                          ,SS&E,"$30,000.01",36,24,
S3Z59540,130380,Replacement Parts for Implements,20130401,20150331,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$982,700.00",36,24,
S3Z59540,130381,Replacement Parts for Implements,20130401,20150331,SSE,DEL VAL INTERNATIONAL TRUCKS INC        ,SS&E,"$96,904.37",36,24,
S3Z59540,130382,Replacement Parts for Implements,20130401,20150331,SSE,GILES & RANSOME INC                     ,SS&E,"$37,593.75",36,24,
S3Z59540,130383,Replacement Parts for Implements,20130401,20150331,SSE,T H C ENTERPRISES INC                   ,SS&E,"$30,000.01",36,24,
S3Z59540,130384,Replacement Parts for Implements,20130401,20150331,SSE,H A DEHART & SON                        ,SS&E,"$58,479.71",36,24,
S3Z59540,130385,Replacement Parts for Implements,20130401,20150331,SSE,U S MUNICIPAL SUPPLY CO                 ,SS&E,"$30,000.01",36,24,
S3Z59540,130386,Replacement Parts for Implements,20130401,20150331,SSE,CHERRY VALLEY FORD TRACTOR SALES        ,SS&E,"$175,926.05",36,24,
S3Z59540,130387,Replacement Parts for Implements,20130401,20150331,SSE,JET VAC INC                             ,SS&E,"$30,000.01",36,24,
S3Z59540,130388,Replacement Parts for Implements,20130401,20150331,SSE,INTERCON TRUCK EQUIPMENT CO             ,SS&E,"$39,000.01",36,24,"$8,444.36"
S3Z59540,130389,Replacement Parts for Implements,20130401,20150331,SSE,UNI SELECT USA INC                      ,SS&E,"$471,560.84",36,24,
S3Z59540,A30376,Replacement Parts for Implements,20130401,20150331,SSE,EAGLE POWER & EQUIPMENT CORP            ,SS&E,"$30,000.01",36,24,
S3Z59540,A30379,Replacement Parts for Implements,20130401,20150331,SSE,EARTHBORNE INC                          ,SS&E,"$30,000.01",36,24,
S3Z59540,A30380,Replacement Parts for Implements,20130401,20150331,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$30,000.01",36,24,
S3Z59540,A30381,Replacement Parts for Implements,20130401,20150331,SSE,DEL VAL INTERNATIONAL TRUCKS INC        ,SS&E,"$30,000.01",36,24,
S3Z59540,A30382,Replacement Parts for Implements,20130401,20150331,SSE,GILES & RANSOME INC                     ,SS&E,"$30,000.01",36,24,
S3Z59540,A30383,Replacement Parts for Implements,20130401,20150331,SSE,T H C ENTERPRISES INC                   ,SS&E,"$30,000.01",36,24,
S3Z59540,A30384,Replacement Parts for Implements,20130401,20150331,SSE,H A DEHART & SON                        ,SS&E,"$30,000.01",36,24,
S3Z59540,A30386,Replacement Parts for Implements,20130401,20150331,SSE,CHERRY VALLEY FORD TRACTOR SALES        ,SS&E,"$30,000.01",36,24,
S3Z59540,A30388,Replacement Parts for Implements,20130401,20150331,SSE,INTERCON TRUCK EQUIPMENT CO             ,SS&E,"$30,000.01",36,24,
S3Z59540,A30389,Replacement Parts for Implements,20130401,20150331,SSE,UNI SELECT USA INC                      ,SS&E,"$34,000.01",36,24,
S3Z59550,130365,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,FRED BEANS PARTS INC                    ,SS&E,"$46,228.00",36,24,
S3Z59550,130366,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,CHAPMAN FORD SALES                      ,SS&E,"$30,000.01",36,24,
S3Z59550,130367,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,C & C FORD SALES                        ,SS&E,"$49,978.00",36,24,
S3Z59550,130368,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,CHAS S WINNER INC                       ,SS&E,"$54,356.00",36,24,
S3Z59550,130369,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,CHAPMAN CHEVROLET LLC                   ,SS&E,"$91,780.00",36,24,
S3Z59550,A30365,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,FRED BEANS PARTS INC                    ,SS&E,"$30,000.01",36,24,
S3Z59550,A30366,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,CHAPMAN FORD SALES                      ,SS&E,"$30,000.01",36,24,
S3Z59550,A30367,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,C & C FORD SALES                        ,SS&E,"$30,000.01",36,24,
S3Z59550,B30369,"Automotive, Light Truck and Motorcycle Repair and Replacement Parts, OEM Only",20130401,20150331,SSE,CHAPMAN CHEVROLET LLC                   ,SS&E,"$30,000.01",36,,
S3Z59560,130308,Inspection/Repair Service for Chemical Storage Tanks,20130401,20150331,SSE,P & R INDUSTRIES INC                    ,SS&E,"$238,176.75",36,24,"$4,290.13"
S3Z59580,130393,Repair of Electric Motors,20130501,20150430,SSE,WILLIER ELECTRIC MOTOR CO INC           ,SS&E,"$1,434,050.00",36,24,"$44,388.39"
S3Z59600,130330,Fire Suppression Systems Services (Public Property),20130401,20150331,SSE,SIMPLEXGRINNELL LP                      ,SS&E,"$266,484.00",36,24,"$13,190.40"
S3Z59620,130404,Drug Screen Testing Services,20130401,20150331,SSE,DRUGSCAN INC                            ,SS&E,"$630,565.00",36,24,"$35,379.25"
S3Z59630,130358,Sludge Gas Equipment Parts,20130401,20150331,SSE,BOWEN CALHOUN & ASSOCIATES INC          ,SS&E,"$50,000.01",36,24,
S3Z59640,130346,Curb Stops and Service Line Fittings,20130401,20150331,SSE,LABOV PLUMBING & HEATING SUPPLY INC     ,SS&E,"$212,375.00",36,24,"$29,045.33"
S3Z59650,130324,Refrigerants & Substitutes,20130401,20150331,SSE,AIRGAS REFRIGERANTS INC                 ,SS&E,"$140,001.00",33,21,
S3Z59660,130282,"Bottled Water, 16.9 oz & 700 ml (Fire & MDO)",20130301,20150228,SSE,W B MASON COMPANY INC                   ,SS&E,"$30,000.01",35,23,
S3Z59680,130394,Elevator/Escalator Maintenance and Repair Services for the Department of Public Property (Various Locations),20130601,20150531,SSE,OTIS ELEVATOR CO                        ,SS&E,"$1,357,277.00",25,13,"$165,731.83"
S3Z59690,130395,Thermographed Business Cards and Gold Seal Stationary,20130501,20150430,SSE,ENVELOPES & PRINTED PRODUCTS INC        ,SS&E,"$380,000.00",36,24,"$23,921.00"
S3Z59700,130397,"Photographic Supplies, Sch. 89",20130501,20150430,SSE,P P I PHOTOGRAPHICS INC                 ,SS&E,"$608,219.88",36,24,"$24,065.08"
S3Z59740,130402,Invasive Plant Control,20130601,20150531,SSE,WEEDS INC                               ,SS&E,"$243,960.00",36,24,
S4DB6950,140298,Landscape Planting & Maintenance Services,20140601,20150531,SSE,ALL SEASONS LANDSCAPING CO INC          ,SS&E,"$39,538.00",36,,
S4HM8180,140003,Parts & Labor for Card Access Systems,20130701,20150630,SSE,AUDIO VIDEO REPAIR INC                  ,SS&E,"$85,000.00",36,24,"$3,903.48"
S4KQ5840,140237,Bedding and Bath Towels,20140301,20150228,SSE,ACME SUPPLY CO LTD                      ,SS&E,"$32,001.00",36,,
S4OM7700,140268,Printed Case Folders,20140601,20150531,SSE,COMADE INC                              ,SS&E,"$32,001.00",36,,
S4QG839S,140305,Remittance System Hardware Maintenance and Software Support,20140601,20150531,SSE,BURROUGHS INC                           ,SS&E,"$61,578.00",36,,
S4QM295S,140261,SPERM HY-LITER SYSTEM,20140220,20150219,SSE,INDEPENDENT FORENSICS OF IL             ,SS&E,"$99,448.00",36,,
S4VW484S,140191,Replacement Parts for Teledyne API Ambient Air Monitors & Calibrators,20140401,20150331,SSE,TELEDYNE INSTRUMENTS INC                ,SS&E,"$32,000.01",36,,
S4WC878S,150004,Mammography Unit,20140421,20150420,SSE,HOLOGIC INC                             ,SS&E,"$991,335.20",36,,
S4WJ796S,140085,Maintenance and Repair of Checkpoint Security Systems,20130701,20150630,SSE,3M COMPANY                              ,SS&E,"$61,675.00",36,24,
S4WV5310,140283,"Debris Skimmer Vessel Management, Operations, Maintenance",20140401,20150331,SSE,POLLUTION SOLUTIONS OF NEW JERSEY LLC   ,SS&E,"$352,068.00",36,,
S4XL8490,140153,Cleaning Anaerobic Digesters,20131001,20141231,SSE,SYNAGRO CENTRAL LLC                     ,SS&E,"$326,170.00",36,33,
S4XN8970,140223,Printing of Street Lists-General and Primary Elections,20140101,20141231,SSE,BARTON & COONEY LLC                     ,SS&E,"$32,000.01",36,,
S4XW931S,140062,IDEXX Laboratory Supplies,20130701,20150630,SSE,IDEXX DISTRIBUTION INC                  ,SS&E,"$160,628.00",36,24,"$16,096.00"
S4XZ2010,140267,"Power Tools, Pneumatic Parts",20140301,20150228,SSE,DONATO SPAVENTA & SONS INC              ,SS&E,"$158,731.37",27,,
S4YB554S,140287,BD Migit Instrument,20140411,20150410,SSE,BECTON DICKINSON & CO                   ,SS&E,"$40,000.00",36,,
S4YB558S,140263,Maintenance Contract,20140301,20150228,SSE,LIFE TECHNOLOGIES CORP                  ,SS&E,"$57,000.01",36,,
S4YC4900,140031,Traffic Signal Hardware,20130601,20150531,SSE,FLEMINGTON ALUMINUM & BRASS INC         ,SS&E,"$320,805.36",36,24,"$37,558.00"
S4YC4920,140180,Mobile Radar Speed Display Signs,20140101,20141231,SSE,TRAFFIC LOGIX CORP                      ,SS&E,"$82,300.00",36,,
S4YC4950,140278,Traffic Speed Control Materials,20140401,20150331,SSE,TRAFFIC LOGIX CORP                      ,SS&E,"$32,000.01",36,,
S4YL4600,140035,"Georgia Pacific: Toilet Paper, Paper Towel and Dispenser",20130701,20150630,SSE,503 CORP                                ,SS&E,"$252,430.12",36,24,"$7,871.60"
S4YL4710,140019,The FIXX - High Solids Floor Finish and Sealer (Spartan),20130701,20150630,SSE,INTERLINE BRANDS INC                    ,SS&E,"$40,307.50",36,24,
S4YL473S,140037,Safe Port Vessel Traffic Information System (VTIS),20130701,20150630,SSE,OBSERVATION TECHNOLOGIES INC            ,SS&E,"$85,000.00",36,24,
S4YL479S,140280,VMAT-Out Squitters & Services,20140328,20150327,SSE,EXELIS INC                              ,SS&E,"$575,543.00",36,,
S4YL4800,150028,"Boiler Service, Repair and Water Treatment",20140701,20150630,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$721,500.00",32,,
S4YL6850,140024,Purchase of Big Belly Solar Compactors,20130701,20150630,SSE,BIG BELLY SOLAR INC                     ,SS&E,"$490,000.00",33,21,"$54,604.64"
S4YQ0630,140264,4 X 2 Advance Life Support Medic Unit,20140301,20150228,SSE,BAY HEAD INVESTMENTS INC                ,SS&E,"$3,544,713.00",36,,
S4YQ0860,140182,Inspection and Repair of Airport Crash Rescue Equipment,20131201,20141130,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC       ,SS&E,"$375,931.00",36,,
S4YQ0870,140265,Maintenance and Repair of Multifunction Snow Equipment,20140401,20150331,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$53,850.00",36,,
S4Z59670,140005,RFG Gasoline and Bio Diesel Fuel (5%),20130701,20150630,SSE,MANSFIELD OIL COMPANY OF GAINSVILLE INC ,SS&E,"$47,321,716.74",36,24,"$5,637,871.61"
S4Z59760,140039,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,READING EQUIPMENT & DISTRIBUTION LLC    ,SS&E,"$30,000.01",36,24,
S4Z59760,140040,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,G L SAYRE INC                           ,SS&E,"$30,000.01",36,24,
S4Z59760,140041,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,CAMPBELL FREIGHTLINER LLC               ,SS&E,"$30,000.01",36,24,
S4Z59760,140042,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,DEL VAL INTERNATIONAL TRUCKS INC        ,SS&E,"$30,000.01",36,24,
S4Z59760,140043,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,MOBILE LIFTS INC                        ,SS&E,"$30,000.01",36,24,
S4Z59760,140044,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,T H C ENTERPRISES INC                   ,SS&E,"$30,000.01",36,24,
S4Z59760,140045,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,GRANTURK EQUIPMENT CO INC               ,SS&E,"$30,000.01",36,24,
S4Z59760,140046,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,TRANSTECK INC                           ,SS&E,"$30,000.01",36,24,
S4Z59760,140047,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,MCNEILUS FINANCIAL INC                  ,SS&E,"$30,000.01",36,24,
S4Z59760,140048,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,RANSOME INTERNATIONAL LLC               ,SS&E,"$30,000.01",36,24,
S4Z59760,140049,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,H A DEHART & SON                        ,SS&E,"$44,535.00",36,24,
S4Z59760,140050,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$60,000.01",36,24,
S4Z59760,140051,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,INTERCON TRUCK EQUIPMENT CO             ,SS&E,"$30,000.01",36,24,
S4Z59760,140063,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,STEVES EQUIPMENT SERVICE                ,SS&E,"$100,000.01",36,24,"$10,489.59"
S4Z59760,A40039,READING EQUIPMENT & DISTRIBUTION LLC    Bid # S4Z59760,20130701,20150630,,READING EQUIPMENT & DISTRIBUTION LLC    ,SS&E,"$30,000.01",36,24,
S4Z59760,A40040,G L SAYRE INC                           Bid # S4Z59760,20130701,20150630,,G L SAYRE INC                           ,SS&E,"$30,000.01",36,24,
S4Z59760,A40041,CAMPBELL FREIGHTLINER LLC               Bid # S4Z59760,20130701,20150630,,CAMPBELL FREIGHTLINER LLC               ,SS&E,"$30,000.01",36,24,
S4Z59760,A40043,MOBILE LIFTS INC                        Bid # S4Z59760,20130701,20150630,,MOBILE LIFTS INC                        ,SS&E,"$30,000.01",36,24,
S4Z59760,A40049,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,H A DEHART & SON                        ,SS&E,"$30,000.01",36,24,
S4Z59760,A40050,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$30,000.01",36,24,
S4Z59760,B40044,T H C ENTERPRISES INC                   Bid # S4Z59760,20130701,20150630,,T H C ENTERPRISES INC                   ,SS&E,"$30,000.01",36,24,
S4Z59760,C40051,Medium and Heavy Duty Truck Replacement Parts,20130701,20150630,SSE,INTERCON TRUCK EQUIPMENT CO             ,SS&E,"$30,000.01",36,24,
S4Z59780,140006,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,FIRE LINE EQUIPMENT LLC                 ,SS&E,"$191,735.58",36,24,
S4Z59780,140007,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,PENN JERSEY MACHINERY LLC               ,SS&E,"$30,000.01",36,24,
S4Z59780,140008,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,COMPRESSED AIR SYSTEMS INC              ,SS&E,"$110,572.10",36,24,
S4Z59780,140009,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC       ,SS&E,"$53,867.38",36,24,
S4Z59780,140013,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,DEL VAL INTERNATIONAL TRUCKS INC        ,SS&E,"$30,000.01",36,24,
S4Z59780,A40006,FIRE LINE EQUIPMENT LLC                 Bid # S4Z59780,20130701,20150630,,FIRE LINE EQUIPMENT LLC                 ,SS&E,"$30,000.01",36,24,
S4Z59780,A40008,COMPRESSED AIR SYSTEMS INC              Bid # S4Z59780,20130701,20150630,,COMPRESSED AIR SYSTEMS INC              ,SS&E,"$30,000.01",36,24,
S4Z59780,A40009,W CAMPBELL SUPPLY CO OF PENNA LLC       Bid # S4Z59780,20130701,20150630,,W CAMPBELL SUPPLY CO OF PENNA LLC       ,SS&E,"$30,000.01",36,24,
S4Z59790,140068,Lubricants and Oils,20130701,20141231,SSE,DAVID WEBER OIL CO                      ,SS&E,"$30,000.01",00,,
S4Z59790,140069,Lubricants and Oils,20130701,20141231,SSE,PRIME LUBE INC                          ,SS&E,"$566,536.91",00,,"$74,318.47"
S4Z59790,140071,Lubricants and Oils,20130701,20141231,SSE,CRAFT OIL CORPORATION                   ,SS&E,"$587,191.62",00,,"$79,968.91"
S4Z59790,A40068,DAVID WEBER OIL CO                      Bid # S4Z59790,20130701,20141231,,DAVID WEBER OIL CO                      ,SS&E,"$30,000.01",00,,
S4Z59790,A40069,PRIME LUBE INC                          Bid # S4Z59790,20130701,20141231,,PRIME LUBE INC                          ,SS&E,"$30,000.01",00,,
S4Z59790,A40071,CRAFT OIL CORPORATION                   Bid # S4Z59790,20130701,20141231,,CRAFT OIL CORPORATION                   ,SS&E,"$30,000.01",00,,
S4Z59790,B40067,P P C LUBRICANTS                        Bid # S4Z59790,20141001,20141231,,P P C LUBRICANTS                        ,SS&E,"$32,000.01",02,00,
S4Z59810,140014,Rock Salt,20130701,20150630,SSE,INTERNATIONAL SALT COMPANY LLC          ,SS&E,"$2,900,001.00",12,00,"$128,361.56"
S4Z59810,140015,Rock Salt,20130701,20150630,SSE,MID ATLANTIC SALT LLC                   ,SS&E,"$2,617,420.00",12,00,"$316,370.59"
S4Z59810,140016,Rock Salt,20130701,20150630,SSE,DART SEASONAL PRODUCTS INC              ,SS&E,"$315,000.00",12,00,"$82,226.90"
S4Z5982S,140027,Rental of Pitney Bowes Mailing Equipment,20130701,20150630,SSE,PITNEY BOWES INC                        ,SS&E,"$265,301.20",36,24,"$6,039.97"
S4Z5983S,140183,"Maintenance, Repair and Inspection of Physio-Control Devices",20130701,20150630,SSE,PHYSIO CONTROL INC                      ,SS&E,"$1,743,374.17",36,24,"$243,857.40"
S4Z59850,140034,"Chain Link Fence- Repairs Only, Sch 472-01",20130701,20150630,SSE,BUSTLETON SERVICES INC                  ,SS&E,"$425,524.00",36,24,"$56,146.72"
S4Z59870,140001,Valve Acuator Parts,20130701,20150630,SSE,FERGUSON ENTERPRISES INC                ,SS&E,"$464,000.00",36,24,"$24,468.40"
S4Z60100,150002,Office Automation,20140701,20150630,SSE,P C SPECIALISTS INC                     ,SS&E,"$200,000.00",30,,
S4Z60140,140036,Maintenance of Canon Plain Copier Machines and Supplies,20130701,20150630,SSE,CANON SOLUTIONS AMERICA INC             ,SS&E,"$487,692.00",36,24,"$52,750.06"
S4Z60190,140113,Photographic Services,20140101,20141231,SSE,JACKS CAMERAS INC                       ,SS&E,"$109,038.08",36,,"$3,191.43"
S4Z60210,140238,Small Equipment Purchase,20140201,20150131,SSE,CONTRACT CLEANERS SUPPLY INC            ,SS&E,"$32,001.00",36,,
S4Z60210,140239,Small Equipment Purchase,20140201,20150131,SSE,SOUTH JERSEY PAPER PRODUCTS             ,SS&E,"$32,001.00",36,,
S4Z60210,140240,Small Equipment Purchase,20140201,20150131,SSE,INTERLINE BRANDS INC                    ,SS&E,"$54,450.83",36,,
S4Z60210,140241,Small Equipment Purchase,20140201,20150131,SSE,RODIO TRACTOR SALES INC                 ,SS&E,"$32,001.00",36,,
S4Z60210,140242,Small Equipment Purchase,20140201,20150131,SSE,ROBERT E LITTLE INC                     ,SS&E,"$41,494.00",36,,
S4Z60210,140243,Small Equipment Purchase,20140201,20150131,SSE,T FRANK MCCALLS INC                     ,SS&E,"$32,001.00",36,,
S4Z60220,140230,Small Equipment Repair Services,20140201,20150131,SSE,INTERLINE BRANDS INC                    ,SS&E,"$972,054.30",36,,
S4Z60240,140174,"Bottled Drinking Water and Distilled Water,",20140201,20150131,SSE,NESTLE WATERS NORTH AMERICA INC         ,SS&E,"$205,859.91",36,,"$1,318.42"
S4Z6025S,140147,ABB Instrumentation Parts (Formerly Fisher and Porter),20140201,20150131,SSE,APPLIED ANALYTICS INC                   ,SS&E,"$315,000.00",36,,
S4Z60260,140178,Mechanical Repair Services,20140201,20150131,SSE,MUNICIPAL MAINTENANCE CO INC            ,SS&E,"$637,000.01",36,,
S4Z60270,140217,Pump Repair Parts,20140301,20150228,SSE,MACKELL INC                             ,SS&E,"$145,350.00",36,,
S4Z60270,140218,Pump Repair Parts,20140301,20150228,SSE,XYLEM WATER SOLUTIONS USA INC           ,SS&E,"$160,001.00",36,,
S4Z60270,140219,Pump Repair Parts,20140301,20150228,SSE,WASTECORP PUMPS                         ,SS&E,"$32,000.00",36,,
S4Z60270,140220,Pump Repair Parts,20140301,20150228,SSE,J T SEELEY & CO INC                     ,SS&E,"$285,800.00",36,,
S4Z60270,140221,Pump Repair Parts,20140301,20150228,SSE,PRUYN BEARING CO                        ,SS&E,"$890,500.00",36,,
S4Z60300,140167,"Forms, Printed, Index",20140401,20150331,SSE,VANGUARD DIRECT                         ,SS&E,"$35,000.00",36,,
S4Z60320,140258,Asphalt Products,20140401,20150331,SSE,RIVERSIDE MATERIALS INC                 ,SS&E,"$4,327,000.00",03,,
S4Z60320,140259,Asphalt Products,20140401,20150331,SSE,T D P S MATERIALS                       ,SS&E,"$5,016,915.00",  ,,
S4Z60320,A40259,T D P S MATERIALS                       Bid # S4Z60320,20140401,20150331,,T D P S MATERIALS                       ,SS&E,"$137,001.00",  ,,
S4Z60320,F40258,Asphalt Products,20140401,20150331,SSE,RIVERSIDE MATERIALS INC                 ,SS&E,"$64,001.00",  ,,
S4Z60330,140224,"Receptacles, Trash Cans, Mops,and Buckets",20140401,20150331,SSE,SOUTH JERSEY PAPER PRODUCTS             ,SS&E,"$32,000.01",36,,
S4Z60330,140225,"Receptacles, Trash Cans, Mops,and Buckets",20140401,20150331,SSE,SAM TELL & SON INC                      ,SS&E,"$32,000.01",36,,
S4Z60330,140227,"Receptacles, Trash Cans, Mops,and Buckets",20130401,20150331,SSE,ACCOMMODATION MOLLEN INC                ,SS&E,"$33,512.24",36,,
S4Z60360,140145,Powdered Activated Carbon,20131001,20141231,SSE,CABOT NORIT AMERICAS INC                ,SS&E,"$5,428,440.00",03,00,"$406,298.20"
S4Z60370,140196,Automotive Collision Services,20140201,20150430,SSE,ROCCOS COLLISION CENTERS                ,SS&E,"$816,176.52",33,30,"$38,103.43"
S4Z60370,140197,Automotive Collision Services,20140201,20150430,SSE,PACIFICO FORD INC                       ,SS&E,"$441,087.00",33,30,
S4Z60380,140181,"Mechanical Repair Parts for ""In-House"" Use",20140201,20150131,SSE,GENERAL ASPHALT PAVING CO OF PHILA      ,SS&E,"$1,209,475.00",36,,"$3,684.57"
S4Z60390,140288,"Yale Locks, Closures and Related Items",20140501,20150430,SSE,INDEPENDENT HARDWARE INC                ,SS&E,"$32,000.01",36,,
S4Z60410,140303,Roofing Materials,20140601,20150531,SSE,STELWAGON ROOFING SUPPLY INC            ,SS&E,"$208,007.70",36,,
S4Z60460,140262,"Contemporary Office Furniture, Steel",20140301,20150228,SSE,TRANSAMERICAN OFFICE FURNITURE INC      ,SS&E,"$235,000.00",33,,
S4Z60500,140297,Hazardous Tree Removal,20140601,20150531,SSE,INDEPENDENCE CONSTRUCTORS CORP          ,SS&E,"$357,230.00",36,,
S5QM296S,150036,Taser Equipment and Accessories,20140701,20150630,SSE,TASER INTERNATIONAL                     ,SS&E,"$326,361.50",36,,
S5WW592S,150010,"YSI Equipment, Repair and Parts",20140701,20150630,SSE,Y S I INC                               ,SS&E,"$120,469.00",36,,
