Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
S3Z59400,130280,"Automotive Differential Assemblies, Power Transfer Gear Boxes, Parts, Repair & Exchange",20130201,20160131,SSE,TRANSAXLE LLC,SS&E,54246.7,36,12,"$8,007.99"
S3Z59020,130334,"Rental and Services for Circulating, Immersion and Aqueous Bioremediating Parts Washing Machines",20130201,20160131,SSE,SAFETY KLEEN SYSTEMS INC,SS&E,262000,33,09,"$17,521.00"
S3Z59300,130275,FORK LIFT REPAIRS,20130201,20160131,SSE,J J CLARK INC,SS&E,420647.5,35,11,"$21,015.06"
S3Z58470,130333,Window Washing Service,20130201,20160131,SSE,SUPREME JANITORIAL & MAINTENANCE CO INC,SS&E,454745,27,03,"$53,058.68"
S3Z59420,130306,Repair Parts Variable Frequency,20130201,20160131,SSE,DEVINE BROTHERS INC,SS&E,301850,36,12,"$53,580.55"
S3QM240F,130284,Emergency Meals,20130201,20160131,SSE,EVENT CATERERS INC,SS&E,504211.52,36,12,"$56,293.82"
S3Z58660,130273,LAMPS & BALLASTS,20130201,20160131,SSE,BILLOWS ELECTRIC SUPPLY CO INC,SS&E,1771000,32,08,"$143,094.10"
S3Z59000,130268,"Metal Doors, Frames and Accessories (Locks, Door Closets, Keys, etc.)",20130201,20160131,SSE,DOOR SERVICE CORP,SS&E,386350,33,09,"$230,987.46"
S3YN2760,130322,Maintenance and Testing of Autovent Ventilators,20130201,20160131,SSE,E M S TECHNOLOGIES INC,SS&E,123001,36,12,
S3Z59350,130302,Towing and Storage of Recovered Stolen Vehicles (RSVs),20130201,20160131,SSE,SHAWS TOWING INC,SS&E,30001,36,12,
2565,134058,"Construction of Green Infrastructure at Various Locations, Phila PA (Fed Funded)",20130122,,PW,CARUSONE CONSTRUCTION INC,WATER,"$1,039,450.00",,,3750
4623ELEC,C24075,MULHERN ELECTRIC COMPANY Bid# 4623ELEC,20130118,,PW,MULHERN ELECTRIC COMPANY,POLICE,"$298,900.00",,,100
4623MECH,C24073,DOLAN MECHANICAL Bid# 4623MECH,20130118,,PW,DOLAN MECHANICAL,POLICE,"$326,100.00",,,8146.02
4623PLUM,C24068,DOLAN MECHANICAL Bid# 4623PLUM,20130118,,PW,DOLAN MECHANICAL,POLICE,"$80,000.00",,,13113.06
2551,134046,"Annual Service Contract for Street Paving/Restore Excavation & Water Main Breaks, Phila PA",20130118,,PW,CARUSONE CONSTRUCTION INC,WATER,"$1,041,950.00",,,76307.47
4338ELBG,134072,Emergency Letter Bid,20130116,,PW,DANIEL J KEATING COMPANY,DIRECTOR OF FINANCE,"$1,537,650.00",,,103490.36
S7D0191S,A70274,N E C CORPORATION OF AMERICA Bid # S7D0191S,20130109,20151231,SSE,N E C CORPORATION OF AMERICA,SS&E,800000,12,00,
000358-1,130181,EN POINTE TECHNOLOGIES Bid # 000358-1,20130101,20150602,SSE,EN POINTE TECHNOLOGIES,SS&E,1000000,36,36,"$97,494.26"
000358-3,130180,S H I INTERNATIONAL CORP Bid # 000358-3,20130101,20150602,SSE,S H I INTERNATIONAL CORP,SS&E,2907019,36,36,
S3Z58720,130222,Transmission Warranty & Repair Service,20130101,20151231,SSE,PENN DETROIT DIESEL ALLISON LLC,SS&E,50000.01,30,06,$188.02
S3Z59140,130255,Welding/Soldering Materials and Supplies,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,192000,35,11,"$2,035.88"
S3Z58770,130183,Repair/Maintenance of Microscopes - Sch 555,20130101,20151231,SSE,I MILLER PRECISION OPTICAL INSTRMNTS INC,SS&E,159085,30,06,"$3,735.00"
S3YL4970,130177,Online Website Access for Weather Forecasting,20130101,20151231,SSE,TELVENT USA HOLDINGS LLC,SS&E,348516.32,36,12,"$5,402.72"
S3Z59150,130220,Electrical Testing Instruments,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,30001,35,11,"$6,622.14"
S3Z58940,130213,Medical Oxygen Service (Fill and Cylinder Repair) and  Accessories,20130101,20151231,SSE,AIRGAS USA LLC,SS&E,390280.12,34,10,"$12,664.55"
S3Z59440,130279,Turf Management - Water Department,20130101,20151231,SSE,INDEPENDENCE CONSTRUCTORS CORP,SS&E,87000,36,12,"$12,878.38"
S2Z58510,130076,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,800000,26,02,"$13,160.81"
S3WJ7890,130258,Monthly Maint. & Installation of Telephones - Branches,20130101,20151231,SSE,QUADISCO INC,SS&E,200472.02,36,12,"$13,311.60"
S3YQ0770,130224,"Repair, Testing, Inspection and  Programming of Veeder Root TLS 350 Tank Monitoring Systems",20130101,20151231,SSE,R J WALSH ASSOCIATES INC,SS&E,155621,36,12,"$15,667.33"
S3YK6010,130251,"OFFSET MACHINE REPRODUCTION, DUPLICATING AND PRINTING SERVICES",20130101,20151231,SSE,NBF CORP,SS&E,499000,36,12,"$18,455.75"
S3Z59120,130235,Turf Management,20130101,20151231,SSE,M & M LAWN CARE EAST INC,SS&E,570130,36,12,"$19,378.37"
S3XS9600,130192,Washcloth Material Terry 82% Cotton Remainder Polyester,20130101,20151231,SSE,TABB TEXTILES,SS&E,280000,36,12,"$20,363.28"
S3XS9610,130200,"Sheeting, 1st Quality Cloth, 50%Polyester/50%Cotton,",20130101,20151231,SSE,TABB TEXTILES,SS&E,383200,36,12,"$26,400.00"
S3Z59230,130245,Dry Cell Batteries,20130101,20151231,SSE,RUMSEY ELECTRIC CO,SS&E,71001,36,12,"$30,792.24"
T2Z58510,130250,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,846078.4,26,02,"$44,376.87"
T3Z58920,130269,"Automotive Tools, Sch 918",20130101,20151231,SSE,I D S C HOLDINGS LLC,SS&E,740000,33,09,"$50,249.59"
S3Z58630,130252,"Oil, Gas Burner & Boiler Maintenance Service & Repairs",20130101,20151231,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,2229204,30,06,"$213,108.74"
S3Z58220,A30260,UNISOURCE WORLDWIDE INC Bid # S3Z58220,20130101,20151231,SSE,UNISOURCE WORLDWIDE INC,SS&E,1810000,27,03,"$347,398.18"
S3TW2630,130109,SWIMMING POOL CHEMICALS FOR RECREATION DEPARTMENT/FAIRMOUNT PARK COMMISSION,20130101,20151231,SSE,BUCKMANS INC,SS&E,387232,36,12,
S3VW4810,130257,Parts & Supplies for High Volume  Air  Samplers,20130101,20151231,SSE,TISCH ENVIRONMENTAL INC,SS&E,30001.01,33,09,
S3WO192S,130254,BMC Software and Support Maintenance,20130101,20151231,SSE,B M C SOFTWARE INC,SS&E,117708.97,36,12,
S3XN8900,130265,Sample Ballots,20130101,20151231,SSE,INSTANT COPY & PRINTING CENTER INC,SS&E,379100,36,12,
S3XS9670,130211,"Mattresses, Institutional Mattress with Integrated pillow",20130101,20151231,SSE,CHESTNUT RIDGE FOAM INC,SS&E,575920,36,12,
S3YN272S,130243,Biomarine BioPak240k's and Accessories,20130101,20151231,SSE,BIOMARINE INC,SS&E,116970,36,12,
S3YN3190,130256,Safety Equipment,20130101,20151231,SSE,W W ENGINE & SUPPLY INC,SS&E,163000,36,12,
S3Z59240,130246,Hauling of Danaher Controls Electronic 1242 Voting Machines,20130101,20151231,SSE,WAYNE MOVING & STORAGE CO,SS&E,1048594.3,36,12,
6945,134038,"Sign Structure & Sign Light Improvements @ Phila Internat'l Airport, Phila PA",20121207,,PW,ANTHONY BIDDLE CONTRACTORS INC,COMMERCE,"$1,700,000.00",,,9837.49
S3Z59080,130201,Purchase of Electric Motors,20121201,20151130,SSE,WILLIER ELECTRIC MOTOR CO INC,SS&E,250850,36,12,"$1,875.70"
S3Z57600,130205,"Automotive Paints, Tools (Equipment), and Related Supplies - Sch 45",20121201,20151130,SSE,UNI SELECT USA INC,SS&E,50000,24,00,"$5,917.91"
T2Z57810,130191,"SAFETY/FIRE SUPPLIES, SCH. 546",20121201,20151130,SSE,S T A R T RESCUE TRAINING INC,SS&E,30001,36,12,"$6,748.49"
T3Z58750,130234,Fax Machine Maintnance and Repair Service,20121201,20151130,SSE,ELECTRONIC RISKS CONSULTANT,SS&E,30001,36,12,"$6,963.94"
S3YD4840,130241,Lighting Maintenance and Repairs on City Owned Sites,20121201,20151130,SSE,MICHAEL SYMBULA,SS&E,170435,36,12,"$14,340.75"
S3YQ0540,130231,HEAVY DUTY VEHICLE AND EQUIPMENT REPAIR,20121201,20151130,SSE,GILES & RANSOME INC,SS&E,202070,33,09,"$18,898.12"
S3Z59280,130178,INFECTIOUS WASTE DISPOSAL - SCH 501,20121201,20151130,SSE,S H BIO WASTE LTD,SS&E,530762.45,33,09,"$26,009.28"
U2Z58380,130221,Security Guard Service (Armed and Unarmed),20121201,20151130,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,3246309.2,36,12,"$223,813.61"
S3YK1170,130146,Emergency Abatement Repair Program,20121201,20151130,SSE,COFFELT CONTRACTING LLC,SS&E,285000,34,10,"$238,114.23"
S3Z59160,130218,Laboratory/Science Supplies and Small Apparatus Instrumentation Equipment,20121201,20151130,SSE,FISHER SCIENTIFIC CO L L C,SS&E,3799000,36,12,"$330,485.45"
S3WW8380,130169,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20121201,20151130,SSE,LUZERNE V MCALLISTER PLUMBING & HTNG CO,SS&E,750000,34,10,"$1,107,260.17"
S3Z59040,130223,"SEALING OF ABANDONED LATERALS, SCH. 59",20121201,20151130,SSE,GUARANTEED PLUMBING INC,SS&E,311250.5,36,12,
2840,134037,"Improvements to Belmont Raw Water Basin at Belmont WTP, Belmont Ave & Ford Rd, Philadelphia, PA",20121123,,PW,J P C GROUP INC,WATER,"$19,476,000.00",,,1720005.23
2530,134035,"Green Infrastruct Projects at Various Locations, Phila PA (Fed Funded)",20121109,,PW,DONATO SPAVENTA & SONS INCORPORATED,WATER,"$978,020.00",,,30750
T3QM2380,130108,"Bicycle Maintenance, Repair and Parts",20121101,20150630,SSE,BUSTLETON BIKES INC,SS&E,494622,36,12,"$7,585.71"
S3Z58850,130214,Underground Storage Tank,20121101,20151031,SSE,ACT TECHNOLOGIES INC,SS&E,31001,35,11,$900.00
S3Z58990,130176,Harris (Ericsson) and Motorola Radio Parts and Supplies,20121101,20151031,SSE,R F DESIGN & INTEGRATION INC,SS&E,271390,36,12,"$1,458.78"
S3Z58960,130172,"ELECTRONIC COMPONENTS, SCH. 86-01",20121101,20151031,SSE,A C RADIO SUPPLY INC,SS&E,92550,36,12,"$1,514.45"
S2Z5796S,130182,SCAN Runway Information System,20121101,20151031,SSE,VAISALA INC,SS&E,78000,36,12,"$2,600.00"
S3Z58970,130187,"RUBBER STAMPS, SCH. 118",20121101,20151031,SSE,RODZINA INDUSTRIES INC,SS&E,60001,36,12,"$5,437.90"
S3YN197S,130171,RNI FUEL MANAGEMENT SYSTEM SUPPLIES,20121101,20151031,SSE,ORPAK USA INC,SS&E,65001,36,12,"$5,740.00"
S3YL5320,130103,Airport: Recycling Compactor Monthly Rental and Pick-up Service,20121101,20151031,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,350150,36,12,"$12,515.00"
S3XM331S,130199,Taginator,20121101,20151031,SSE,EQUIPMENT TRADE SERVICE CO INC,SS&E,287700,36,12,"$25,242.40"
S3Z58440,130193,"Maintenance, Repair, and Replacement of Air Compressors & Related Parts - Sch 183",20121101,20151031,SSE,CHARLES W ROMANO CO,SS&E,625730,30,06,"$54,703.69"
S3XL8350,130179,Repair Svc Oxygen Generation & Activated Sludge System,20121101,20151031,SSE,SOLUTIONWERKS INC,SS&E,1380740,36,12,"$99,391.76"
S3XY8170,130115,Protective Clothing for Firefighters,20121101,20151031,SSE,LION APPAREL INC,SS&E,2740552,36,12,"$292,007.73"
T3Z58840,130198,SNOW REMOVAL SERVICE - SCH 176,20121101,20151031,SSE,JAMES J ANDERSON CONSTRUCTION CO INC,SS&E,5134204,36,12,"$3,401,137.99"
S3Z58280,130093,"ELECTRICAL EMERGENCY GENERATORS MAINTENANCE AND REPAIR SERVICE, SCH. 927-02",20121001,20150630,SSE,FM GENERATOR INC,SS&E,294800,33,09,"$14,055.12"
S3YQ0550,130170,Bird Control Services,20121001,20150930,SSE,BIRD CONTROL SERVICES,SS&E,60001,36,12,"$1,494.00"
U3XR7260,130112,Personal Protection Supplies for Autopsies,20121001,20150930,SSE,SALAM INTERNATIONAL INC,SS&E,207001,36,12,"$8,064.40"
S3YN268S,130173,MAINTENANCE/REPAIR OF BREATHING COMPRESSORS,20121001,20150930,SSE,COMPRESSED AIR SYSTEMS INC,SS&E,630382.5,36,12,"$12,150.75"
S3Z58870,130127,"Forms, Printed, Carbonless Paper, Sch 91",20121001,20150930,SSE,VANGUARD DIRECT,SS&E,635068.78,36,12,"$23,459.72"
T3Z58310,130149,"AIR FILTERS FOR HVAC EQUIPMENT, SCH. 2014",20121001,20150930,SSE,ENVIRONMENTAL CONSTRUCTION SERVICES INC,SS&E,30001,31,07,"$64,846.47"
T2XT6940,130117,Marked/Unmarked Police Sedan,20121001,20150930,SSE,CHAS S WINNER INC,SS&E,4862940,36,12,"$907,279.24"
S3Z58700,130125,Repairs to Structural Concrete Leaks,20121001,20150930,SSE,ANDERSON CONSTRUTION SERVICES INC,SS&E,93693,33,09,
S3OO3020,130096,CORPORATION STOPS,20121001,20160630,SSE,FERGUSON ENTERPRISES INC,SS&E,2253065,33,00,"$81,101.00"
000358-2,130089,INSIGHT PUBLIC SECTOR INC Bid # 000358-2,20120920,20150602,SSE,INSIGHT PUBLIC SECTOR INC,SS&E,1500000,36,36,"$17,285.92"
00009413,130122,HUMANSCALE CORP Bid # 00009413,20120919,20160430,SSE,HUMANSCALE CORP,SS&E,800000,,,"$56,762.20"
4522GCON,124110,"Rehabilitation of City Hall Elevators, Phase 2 Phila, PA",20120914,,PW,ANTHONY BIDDLE CONTRACTORS INC,PUBLIC PROPERTY,"$246,960.00",,,11695.2
A1Z5704L,130104,Auto and Light Truck Wash and Detailing Services  Sch 84,20120901,20150831,SSE,ALL SEASONS CAR WASH & LUBE LLC,SS&E,50000.01,24,00,$696.00
S3XS9590,130091,Dauphin North America Component Chair Parts,20120901,20150831,SSE,DAUPHIN NORTH AMERICA,SS&E,280000,34,10,"$31,087.00"
U2Z5780,130085,"Bags, Paper and Plastic Sch 544",20120901,20150831,SSE,ALL AMERICAN POLY,SS&E,1459432.52,36,12,"$179,635.94"
S3Z58730,130066,"STREET LIGHTING MAINTENANCE, SCH. 421",20120901,20150831,SSE,AMERICAN LIGHTING & SIGNALIZATION INC,SS&E,6096052,34,10,"$736,556.42"
T2Z58380,130078,Security Guard Service (Armed and Unarmed) Sch 566,20120901,20150831,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,9940480.6,33,09,"$1,087,691.32"
S3OF1990,130114,Natural Area Planting Services,20120901,20150831,SSE,ALL SEASONS LANDSCAPING CO INC,SS&E,506000,36,12,
S3Z58590,130070,"MICROFICHE READER/PRINTER MAINTENANCE SERVICE AND SUPPLIES, SCH. 111",20120901,20150831,SSE,F W DUTTON INC,SS&E,120001,36,12,
S3XY8380,130105,Structural Fire Fighters Protective Gloves,20120901,20160630,SSE,911 SAFETY EQUIPMENT LLC,SS&E,230014,36,00,
T3VZ3860,130092,Silicone Roofing Repairs,20120811,20150731,SSE,WEST ROOFING SYSTEMS INC,SS&E,30001,36,12,
U3Z58430,130063,"BOND LINE PRINTING, SCH. 105",20120801,20150731,SSE,RIDGWAYS LLC,SS&E,87000,33,09,"$5,764.91"
S2QM591S,A30094,LIFE TECHNOLOGIES CORP Bid # S2QM591S,20120801,20150731,SSE,LIFE TECHNOLOGIES CORP,SS&E,523931.36,36,12,"$9,929.48"
S3Z58260,130087,Ceiling & Floor Tiles  Sch 800,20120801,20150731,SSE,CONTINENTAL FLOORING,SS&E,226766.52,32,08,"$24,682.30"
T3XL8380,130077,"WASTEWATER BY-PRODUCT DISPOSAL AND FUEL COMPONENT OF DISPOSAL,",20120801,20150731,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,2390850,36,12,"$114,711.38"
S2YC4870,130073,FIBER OPTIC SUPPLIES AND EQUIPMENT,20120801,20160430,SSE,GRAYBAR ELECTRIC CO INC,SS&E,775000,33,00,"$3,824.30"
S2YN1940,130090,Launder/Repair Uniforms for Office of Fleet Mgt,20120726,20160630,SSE,CLEAN RENTAL SERVICES INC,SS&E,350198,36,00,"$5,142.00"
2516,124147,"Green Infrastructure Projects in 10th St, Poplar St, Diamond St., Fourth St, Dakota Street, Jefferson St, Hutchinson St, and Master St., Phila PA (Federally Funded)",20120723,,PW,A P CONSTRUCTION INCORPORATION,WATER,"$899,800.00",,,84591.17
S3Z58760,A30004,TIME & PARKING CONTROLS LLC Bid # S3Z58760,20120701,20150630,SSE,TIME & PARKING CONTROLS LLC,SS&E,150001,36,12,"$1,517.50"
T1YB6260,B20229,BECKMAN COULTER INC Bid # T1YB6260,20120701,20150630,SSE,BECKMAN COULTER INC,SS&E,240001,36,12,"$4,350.00"
S3Z58860,130001,"Uniform Rental and Laundry Service, Sch. 75",20120701,20150630,SSE,UNIFIRST CORP,SS&E,135000,36,12,"$4,374.57"
S3XR729S,130047,CLEAN THRU EXTRACTION COLUMNS,20120701,20150630,SSE,UNITED CHEMICAL TECHNOLOGIES LLC,SS&E,80001,36,12,"$4,833.26"
S3YQ0530,130080,Used (Refurbished) Office / Storage ISO Containers,20120701,20150630,SSE,SEA BOX INC,SS&E,881965,36,24,"$7,561.88"
S2YN1980,120347,REPAIR OF HYDROBLAST PARTS CLEANING CABINETS,20120701,20150630,SSE,CHARLES W ROMANO CO,SS&E,50001,36,12,"$10,356.57"
S2Z58250,120332,"RENTAL COACH TYPE TRANSPORTATION, SCH. 345-01",20120701,20150630,SSE,DAVID THOMAS TOURS INC,SS&E,421478,36,12,"$11,297.00"
S2Z58290,130032,"REFURBISHING, RETROFITTING, INSTALLATION AND REPLACEMENT PARTS FOR SAFETY VEHICLES, SCH. 990",20120701,20150630,SSE,HAVIS INC,SS&E,1300327,36,12,"$22,988.56"
S3QM2390,130041,PROMEGA PRODUCTS FOR DNA ANALYSIS,20120701,20150630,SSE,PROMEGA CORP,SS&E,774856.3,36,12,"$41,388.66"
S3Z58810,130082,RECYCLING BINS - SCH 504,20120701,20150630,SSE,ORBIS CORP,SS&E,1019000,36,12,"$49,999.02"
S2YN1960,130033,COMPACTOR REPAIRS,20120701,20150630,SSE,T H C ENTERPRISES INC,SS&E,392250,33,09,"$119,622.99"
S3Z58670,130062,"Purchase, Lease/Purchase,Lease and maint of Plain Paper Copier Machines and Purchase of Supplies for those machines",20120701,20150630,SSE,RICOH AMERICAS CORP,SS&E,1290000,24,00,"$161,978.84"
T3QM6370,130051,Rental of New and Used Vehicles,20120701,20150630,SSE,VEHICLE LEASING ASSOCIATES LLC,SS&E,1958650,36,12,"$198,135.34"
S3YB5530,130064,LABORATORY TESTING SERVICES,20120701,20150630,SSE,QUEST DIAGNOSTICS CLINICAL LABORATORIES,SS&E,3185651.21,36,12,"$250,486.61"
S2Z57010,130050,Facility Maintenance,20120701,20150630,SSE,ELLIOTT LEWIS CORP,SS&E,49800209,36,12,"$5,539,069.72"
S2XT6960,130045,"6 x4 CAB OVER TRUCK, MOBILE CONCRETE MIXER",20120701,20150630,SSE,G L SAYRE INC,SS&E,600000,36,12,
S3XT6970,130074,32 PASSENGER PRISONER BUS,20120701,20150630,SSE,WOLFINGTON BODY CO INC,SS&E,373165,36,12,
S3YQ6640,A30044,LINDENMEYR MUNROE Bid # S3YQ6640,20120701,20150630,SSE,LINDENMEYR MUNROE,SS&E,30001,36,12,
S3Z58690,130046,"COUNCILMANIC  PRINTING, SCH. 114",20120701,20150630,SSE,INSTANT COPY & PRINTING CENTER INC,SS&E,381847,36,12,
S2Z58520,130043,"ELECTRICAL EMERGENCY GENERATORS  MAINTENANCE AND REPAIR FOR DEPARTMENT OF PUBLIC PROPERTY ONLY, SCH. 927=01",20120701,20160131,SSE,GILES & RANSOME INC,SS&E,365730,33,00,"$18,577.86"
S3QG8349,130079,PRINTING OF MAILING ENVELOPES,20120701,20160630,SSE,ALLIED ENVELOPE COMPANY INC,SS&E,1720973.25,36,00,"$16,416.00"
S3YL4960,130072,ACCESS CONTROL SYS PARTS & REPAIR - PHL,20120701,20160630,SSE,SECURITY & DATA TECHNOLOGIES INC,SS&E,687900,36,00,
S2Z58790,120337,"SUMMER LUNCH AND AFTER SCHOOL SNACK AND SUPPER PROGRAMS, SCH. 579",20120618,20150607,SSE,MARAMONT CORP,SS&E,16578190,36,12,"$286,699.28"
00009408,120355,TRANSAMERICAN OFFICE FURNITURE INC Bid # 00009408,20120618,20160430,SSE,TRANSAMERICAN OFFICE FURNITURE INC,SS&E,2000000,,,"$81,224.82"
00009635,120356,TRANSAMERICAN OFFICE FURNITURE INC Bid # 00009635,20120618,20160430,SSE,TRANSAMERICAN OFFICE FURNITURE INC,SS&E,2928000,,,"$86,370.23"
S2YN1990,120349,REPAIR OF OVERHEAD LUBE SYSTEMS,20120611,20150610,SSE,REGENT HYDRAULIC & MACHINE WORKS,SS&E,400100,36,12,"$25,239.06"
4697MECH,J14025,GENERAL ASPHALT PAVING CO OF PHILADELPHI Bid# 4697MECH,20120607,,PW,GENERAL ASPHALT PAVING CO OF PHILADELPHI,RECREATION,"$198,521.75",,,507.5
S2TW2590,120345,FULL AND PREVENTIVE MAINTENANCE FOR HVAC AND PLUMBING,20120601,20150531,SSE,DEVINE BROTHERS INC,SS&E,180001,36,12,"$2,621.80"
S2Z58800,120342,"RENTAL SCHOOL BUS TYPE, 15 PASSENGER VAND AND MINIBUS TRANSPORTATION, SCH. 345",20120601,20150531,SSE,FIRST STUDENT INC,SS&E,792776.8,36,12,"$2,983.50"
S2YD4830,120336,Annual Preventive Maint & Repair Services for Nederman Direct Source Capture Exhaust Systems City of Phila Fire Stations,20120601,20150531,SSE,SYCAMORE MECHANICAL CONTRACTORS LLC,SS&E,1150187.5,36,12,"$52,278.83"
S2YQ6480,120343,AIR CONDITIONING MAINTENANCE AND REPAIRS,20120601,20150531,SSE,DEVINE BROTHERS INC,SS&E,975001,36,12,"$352,602.21"
T2Z57580,120324,Electronic Waste Recycling and Data Sanitization Services Sch 70-02,20120601,20150531,SSE,MATERIALS PROCESSING CORPORATION,SS&E,200000,24,00,
S2XL8310,120330,REPAIR OF PORTABLE PUMPS AT SWWPCP,20120601,20160430,SSE,XYLEM DEWATERING SOLUTIONS INC,SS&E,110001,36,00,"$2,558.02"
S2VZ3960,120321,"FIBERGLASS DOORS, FRAMES, ACCESSORIES AND HARDWARE, AND INSTALLATION SERVICE,",20120601,20160531,SSE,JAMES DOORCHECK INC,SS&E,1151534,36,00,"$57,970.50"
S2XY837S,120338,Hurst Jaws of Life Rescue Equipment,20120601,20160531,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,609490,36,00,
S2Z57890,B20318,CLASS ACT REPORTING LLC Bid # S2Z57890,20120501,20151031,SSE,CLASS ACT REPORTING LLC,SS&E,50001,30,00,
T2Z58360,120306,Paper Shredders,20120501,20160131,SSE,SECURITY ENGINEERED MACHINERY,SS&E,385001,33,00,"$25,347.45"
S2Z58480,A20276,TEREX SERVICES Bid # S2Z58480,20120501,20160430,SSE,TEREX SERVICES,SS&E,361908,36,00,"$9,115.51"
S2XY8150,120320,"Ladder, Firefighting",20120501,20160430,SSE,W W ENGINE & SUPPLY INC,SS&E,95001,36,00,"$10,827.25"
S2Z58450,120317,"Repair, maintenance and/or engineering services of electrical equipment and systems",20120501,20160430,SSE,CHARLES W ROMANO CO,SS&E,3517830,36,00,"$303,343.87"
S2YN2740,120335,INFLATABLE BOATS AND OUTBOARD MOTORS,20120501,20160430,SSE,CAPE MARINE INC,SS&E,186992,36,00,
S2Z58530,120314,After Market Automtive Collision Replacement Parts Sch 31-08,20120501,20160430,SSE,KEYSTONE AUTOMOTIVE INDUSTRIES INC,SS&E,89750,36,00,
T2Z57790,120292,Electrical Supplies Distribution & Serv Equip & Industrial Controls Sch 521-03,20120401,20150930,SSE,LINDLEY ELECTRIC SUPPLY CO,SS&E,320925,30,00,"$35,910.43"
S2Z57780,A20315,Electrical Supplies - Street Lighting  Sch 521-02,20120401,20150930,SSE,RUMSEY ELECTRIC CO,SS&E,3503033.1,30,00,"$283,075.50"
S2Z57810,120298,"SAFETY/FIRE SUPPLIES, SCH. 546",20120401,20151231,SSE,SENSOR & DECONTAMINATION INC,SS&E,169408.92,33,00,"$122,968.24"
S2Z58150,120300,"PAINT AND RELATED SUPPLIES, SCH. 50",20120401,20160229,SSE,SHERWIN WILLIAMS CO,SS&E,2510000,35,00,"$224,705.81"
S2Z58320,120302,Speed Driver Parts  Sch 2015,20120401,20160331,SSE,PRUYN BEARING CO,SS&E,191000,36,00,$714.60
S2Z58190,120284,Safety and Identification Signs  Sch 51-01,20120401,20160331,SSE,ARBILL INDUSTRIES INC,SS&E,120000,36,00,"$2,923.30"
S2VZ3830,120253,MAINTENANCE AND REPAIR OF DIGITAL HVAC SYSTEM,20120401,20160331,SSE,DEVINE BROTHERS INC,SS&E,180001,36,00,"$10,761.42"
S2Z58210,120279,Conversion of Documents to Microfilm Sch 112,20120401,20160331,SSE,ALTERNATIVE MICROGRAPHICS INC,SS&E,417068.3,36,00,"$31,755.70"
S2Z58240,120280,"Automated Vehicle Sharing Services, Sch. 344-01",20120401,20160331,SSE,ZIPCAR,SS&E,720336,36,00,"$55,268.04"
S2DA036S,120313,Process Control System,20120401,20160331,SSE,A B B INC,SS&E,1756281.2,36,00,"$159,767.20"
S2Z57540,120240,Sleeves and Valves,20120401,20160331,SSE,FERGUSON ENTERPRISES INC,SS&E,4224060,36,00,"$205,430.01"
B2VW480L,120304,Sigma Aldrich Reagent Cartridges,20120401,20160331,SSE,CEN MED ENTERPRISES,SS&E,70250,36,00,
S2OO2860,120311,"Slabs Concrete  64""",20120401,20160331,SSE,ALTOMARE PRECAST INC,SS&E,880000,36,00,
S2QM590S,120281,Qualtrax 4.X SSQL Base System With Training,20120401,20160331,SSE,QUALTRAX INC,SS&E,100600,36,00,
S2YB9950,120299,"INSPECTION, MAINTENANCE AND REPAIR OF DUNHAM BUSH CHILLERS,",20120401,20160331,SSE,H & H HEATING & AIR CONDITIONING INC,SS&E,208825,36,00,
S2Z58270,120289,"BELT SPLICING, SCH. 802",20120401,20160331,SSE,PRUYN BEARING CO,SS&E,53001,36,00,
T2Z57950,120275,Safety Shoes sch 169,20120301,20151130,SSE,LEHIGH VALLEY SAFETY SUPPLY CO INC,SS&E,495000,36,00,"$34,000.08"
S2Z58050,120271,Printing Reproduction,20120301,20151231,SSE,QUALITY LITIGATION SERVICES INC,SS&E,388438.13,34,00,$718.60
S2Z58140,120278,"MAINTENANCE AND REPAIR OF AUTOMATIC TEMPERATURE CONTROL, SCH 2001",20120301,20160131,SSE,DEVINE BROTHERS INC,SS&E,1350075,35,00,"$246,981.82"
T2Z57730,120273,Maint of Minolta Plain Paper Copier Machines & Purchase of Supplies for those Machines Sch 102-02,20120301,20160229,SSE,KONICA MINOLTA BUSINESS SOLUTIONS USA,SS&E,70000.01,36,00,$260.04
S2Z58170,120267,"Repair of Welders, Sch. 911",20120301,20160229,SSE,J A CUNNINGHAM EQUIPMENT INC,SS&E,90000.01,36,00,$980.61
S2Z58180,120234,Ladders  Sch 916,20120301,20160229,SSE,MOULTON LADDER & SUPPLY CO INC,SS&E,261264.4,36,00,"$7,443.44"
